"","Country","Code","Date","Open","High","Low","Close"
"162","Australia","ASX 200",2016-04-29,5225.399902,5257.100098,5210.5,5252.200195
"163","Australia","ASX 200",2016-04-28,5187.700195,5239.299805,5187.700195,5225.399902
"164","Australia","ASX 200",2016-04-27,5220.600098,5281.600098,5179.5,5187.700195
"165","Australia","ASX 200",2016-04-26,5236.399902,5247.299805,5211.399902,5220.600098
"166","Australia","ASX 200",2016-04-22,5272.700195,5273.5,5226.200195,5236.399902
"167","Australia","ASX 200",2016-04-21,5216,5279.899902,5216,5272.700195
"168","Australia","ASX 200",2016-04-20,5188.799805,5232.700195,5188.799805,5216
"169","Australia","ASX 200",2016-04-19,5137.100098,5219,5137.100098,5188.799805
"170","Australia","ASX 200",2016-04-18,5157.5,5157.600098,5118.5,5137.100098
"171","Australia","ASX 200",2016-04-15,5118.5,5157.5,5111.700195,5157.5
"172","Australia","ASX 200",2016-04-14,5054.700195,5118.600098,5054.700195,5118.600098
"173","Australia","ASX 200",2016-04-13,4975.600098,5054.700195,4975.600098,5054.700195
"174","Australia","ASX 200",2016-04-12,4931.5,4977.200195,4927.299805,4975.600098
"175","Australia","ASX 200",2016-04-11,4937.600098,4943.200195,4910.799805,4931.5
"176","Australia","ASX 200",2016-04-08,4960.899902,4960.899902,4893.5,4937.600098
"177","Australia","ASX 200",2016-04-07,4945.899902,4984.899902,4945.100098,4964.100098
"178","Australia","ASX 200",2016-04-06,4924.399902,4958.200195,4906.299805,4945.899902
"179","Australia","ASX 200",2016-04-05,4995.299805,4995.299805,4909.100098,4924.399902
"180","Australia","ASX 200",2016-04-04,4999.399902,5046.299805,4995.299805,4995.299805
"181","Australia","ASX 200",2016-04-01,5082.799805,5082.799805,4976.299805,4999.399902
"182","Australia","ASX 200",2016-03-31,5010.299805,5098.200195,5010.299805,5082.799805
"183","Australia","ASX 200",2016-03-30,5004.5,5058.799805,4989.899902,5010.299805
"184","Australia","ASX 200",2016-03-29,5084.200195,5095.700195,4998.5,5004.5
"185","Australia","ASX 200",2016-03-24,5142.299805,5142.299805,5069.200195,5084.200195
"186","Australia","ASX 200",2016-03-23,5166.600098,5166.600098,5124,5142.299805
"187","Australia","ASX 200",2016-03-22,5161.5,5181.600098,5152.600098,5166.600098
"188","Australia","ASX 200",2016-03-21,5183.100098,5195.700195,5148.600098,5166.600098
"189","Australia","ASX 200",2016-03-18,5168.200195,5216.200195,5168.200195,5183.100098
"190","Australia","ASX 200",2016-03-17,5119,5193.5,5119,5168.200195
"191","Australia","ASX 200",2016-03-16,5111.399902,5122.399902,5088.200195,5119
"192","Australia","ASX 200",2016-03-15,5185.5,5185.5,5106.5,5111.399902
"193","Australia","ASX 200",2016-03-14,5166.399902,5214,5166.399902,5185.5
"194","Australia","ASX 200",2016-03-11,5150.100098,5181.600098,5118.5,5166.399902
"195","Australia","ASX 200",2016-03-10,5157.200195,5177.200195,5149.700195,5150.100098
"196","Australia","ASX 200",2016-03-09,5108,5157.200195,5081.899902,5157.200195
"197","Australia","ASX 200",2016-03-08,5142.799805,5182.5,5103.399902,5108
"198","Australia","ASX 200",2016-03-07,5090,5151.700195,5090,5142.799805
"199","Australia","ASX 200",2016-03-04,5081.100098,5105,5081.100098,5090
"200","Australia","ASX 200",2016-03-03,5021.200195,5081.100098,5021.200195,5081.100098
"201","Australia","ASX 200",2016-03-02,4922.299805,5047,4922.299805,5021.200195
"202","Australia","ASX 200",2016-03-01,4880.899902,4931.700195,4868.100098,4922.299805
"203","Australia","ASX 200",2016-02-29,4880,4925.700195,4878.799805,4880.899902
"204","Australia","ASX 200",2016-02-26,4881.200195,4897.100098,4838.299805,4880
"205","Australia","ASX 200",2016-02-25,4875,4902,4844.299805,4881.200195
"206","Australia","ASX 200",2016-02-24,4979.600098,4979.600098,4861.899902,4875
"207","Australia","ASX 200",2016-02-23,5001.200195,5035.600098,4969.399902,4979.600098
"208","Australia","ASX 200",2016-02-22,4952.799805,5007.399902,4949.200195,5001.200195
"209","Australia","ASX 200",2016-02-19,4992,4992,4937,4952.799805
"210","Australia","ASX 200",2016-02-18,4882.100098,4992.600098,4882.100098,4992
"211","Australia","ASX 200",2016-02-17,4910,4926.299805,4869.700195,4882.100098
"212","Australia","ASX 200",2016-02-16,4843.5,4910,4814.100098,4910
"213","Australia","ASX 200",2016-02-15,4765.299805,4853.899902,4765.299805,4843.5
"214","Australia","ASX 200",2016-02-12,4821.100098,4821.100098,4760.299805,4765.299805
"215","Australia","ASX 200",2016-02-11,4775.700195,4821.100098,4770.700195,4821.100098
"216","Australia","ASX 200",2016-02-10,4832.100098,4852.399902,4706.700195,4775.700195
"217","Australia","ASX 200",2016-02-09,4975.399902,4975.399902,4826.899902,4832.100098
"218","Australia","ASX 200",2016-02-08,4976.200195,4980,4925.799805,4975.399902
"219","Australia","ASX 200",2016-02-05,4980.399902,4983.299805,4932.899902,4976.200195
"220","Australia","ASX 200",2016-02-04,4876.799805,4989.399902,4876.799805,4980.399902
"221","Australia","ASX 200",2016-02-03,4993.299805,4993.299805,4873.600098,4876.799805
"222","Australia","ASX 200",2016-02-02,5043.600098,5045.399902,4982.200195,4993.299805
"223","Australia","ASX 200",2016-02-01,5005.5,5073,5005.5,5043.600098
"224","Australia","ASX 200",2016-01-29,4976.200195,5008.5,4947.600098,5005.5
"225","Australia","ASX 200",2016-01-28,4946.399902,4988.899902,4909.399902,4976.200195
"226","Australia","ASX 200",2016-01-27,5006.600098,5009.5,4937.899902,4946.399902
"227","Australia","ASX 200",2016-01-25,4916,5006.600098,4916,5006.600098
"228","Australia","ASX 200",2016-01-22,4883.600098,4932.100098,4864,4916
"229","Australia","ASX 200",2016-01-21,4841.5,4928.100098,4841.5,4864
"230","Australia","ASX 200",2016-01-20,4903.100098,4930.100098,4836.799805,4841.5
"231","Australia","ASX 200",2016-01-19,4857.299805,4903.100098,4840.200195,4903.100098
"232","Australia","ASX 200",2016-01-18,4869.200195,4892.799805,4803.899902,4858.700195
"233","Australia","ASX 200",2016-01-15,4929.799805,4997.100098,4870.299805,4892.799805
"234","Australia","ASX 200",2016-01-14,4987.399902,4987.399902,4865,4909.399902
"235","Australia","ASX 200",2016-01-13,4925.100098,4992.399902,4925.100098,4987.399902
"236","Australia","ASX 200",2016-01-12,4932.200195,4983.700195,4910.700195,4925.100098
"237","Australia","ASX 200",2016-01-11,4990.799805,4990.799805,4880.100098,4932.200195
"238","Australia","ASX 200",2016-01-08,5010.299805,5034.299805,4940.299805,4990.799805
"239","Australia","ASX 200",2016-01-07,5123.100098,5124.100098,4996.5,5010.299805
"240","Australia","ASX 200",2016-01-06,5184.399902,5191.100098,5094.799805,5123.100098
"241","Australia","ASX 200",2016-01-05,5270.5,5270.5,5183.700195,5184.399902
"242","Australia","ASX 200",2016-01-04,5295.899902,5331.399902,5263.799805,5270.5
"243","Australia","ASX 200",2015-12-31,5319.899902,5325.799805,5295.899902,5295.899902
"244","Australia","ASX 200",2015-12-30,5267.299805,5324.299805,5267.299805,5319.899902
"245","Australia","ASX 200",2015-12-29,5207.600098,5267.299805,5189.100098,5267.299805
"246","Australia","ASX 200",2015-12-24,5141.799805,5211.5,5141.799805,5207.600098
"247","Australia","ASX 200",2015-12-23,5116.700195,5168.600098,5116.700195,5141.799805
"248","Australia","ASX 200",2015-12-22,5109,5159.899902,5103.100098,5116.700195
"249","Australia","ASX 200",2015-12-21,5106.700195,5126.299805,5075.200195,5109
"250","Australia","ASX 200",2015-12-18,5102,5112.700195,5026.600098,5106.700195
"251","Australia","ASX 200",2015-12-17,5028.399902,5129.100098,5028.399902,5102
"252","Australia","ASX 200",2015-12-16,4909.600098,5028.399902,4909.600098,5028.399902
"253","Australia","ASX 200",2015-12-15,4928.600098,4969.399902,4909.600098,4909.600098
"254","Australia","ASX 200",2015-12-14,5029.5,5029.5,4928,4928.600098
"255","Australia","ASX 200",2015-12-11,5037.700195,5067.399902,5015.299805,5029.5
"256","Australia","ASX 200",2015-12-10,5080.700195,5083.799805,4995.600098,5037.700195
"257","Australia","ASX 200",2015-12-09,5108.600098,5119.5,5069.600098,5080.5
"258","Australia","ASX 200",2015-12-08,5155.700195,5155.700195,5096.700195,5108.600098
"259","Australia","ASX 200",2015-12-07,5151.600098,5229.899902,5151.600098,5155.700195
"260","Australia","ASX 200",2015-12-04,5227.700195,5227.700195,5117.600098,5151.600098
"261","Australia","ASX 200",2015-12-03,5258.299805,5258.299805,5200.399902,5227.700195
"262","Australia","ASX 200",2015-12-02,5266.100098,5269.299805,5237.5,5258.299805
"263","Australia","ASX 200",2015-12-01,5166.5,5279.299805,5166.5,5266.100098
"264","Australia","ASX 200",2015-11-30,5202.600098,5213.100098,5166.200195,5166.5
"265","Australia","ASX 200",2015-11-27,5210.700195,5258.600098,5195.399902,5202.600098
"266","Australia","ASX 200",2015-11-26,5193.700195,5253.600098,5185.799805,5210.700195
"267","Australia","ASX 200",2015-11-25,5226.399902,5231.200195,5192.100098,5193.700195
"268","Australia","ASX 200",2015-11-24,5276.399902,5276.399902,5226.399902,5226.399902
"269","Australia","ASX 200",2015-11-23,5256.100098,5285.5,5244,5276.399902
"270","Australia","ASX 200",2015-11-20,5242.600098,5272,5231,5256.100098
"271","Australia","ASX 200",2015-11-19,5133.100098,5242.600098,5133.100098,5242.600098
"272","Australia","ASX 200",2015-11-18,5118.200195,5145.5,5082.700195,5133.100098
"273","Australia","ASX 200",2015-11-17,5003.799805,5118.200195,5003.799805,5118.200195
"274","Australia","ASX 200",2015-11-16,5051.299805,5051.299805,4979.200195,5003.799805
"275","Australia","ASX 200",2015-11-13,5125.700195,5125.700195,5010.399902,5051.299805
"276","Australia","ASX 200",2015-11-12,5122.600098,5150.100098,5083.200195,5125.700195
"277","Australia","ASX 200",2015-11-11,5099.200195,5130.899902,5092.600098,5122.600098
"278","Australia","ASX 200",2015-11-10,5119.5,5119.5,5047,5099.200195
"279","Australia","ASX 200",2015-11-09,5215,5215,5102.799805,5119.5
"280","Australia","ASX 200",2015-11-06,5171.200195,5216.600098,5152.799805,5215
"281","Australia","ASX 200",2015-11-05,5242.299805,5247.600098,5167.399902,5193
"282","Australia","ASX 200",2015-11-04,5239.200195,5313.700195,5235.600098,5242.299805
"283","Australia","ASX 200",2015-11-03,5165.799805,5246.399902,5165.799805,5239.200195
"284","Australia","ASX 200",2015-11-02,5239.399902,5249.299805,5162.700195,5165.799805
"285","Australia","ASX 200",2015-10-30,5266.899902,5266.899902,5204,5239.399902
"286","Australia","ASX 200",2015-10-29,5335.200195,5353.5,5257.100098,5266.899902
"287","Australia","ASX 200",2015-10-28,5346.200195,5354.899902,5319.399902,5335.200195
"288","Australia","ASX 200",2015-10-27,5348,5355.799805,5339.700195,5346.200195
"289","Australia","ASX 200",2015-10-26,5351.600098,5384.799805,5346.5,5348
"290","Australia","ASX 200",2015-10-23,5263.799805,5374.5,5263.799805,5351.600098
"291","Australia","ASX 200",2015-10-22,5248.299805,5264.700195,5217.600098,5263.799805
"292","Australia","ASX 200",2015-10-21,5235.600098,5260,5195.399902,5248.299805
"293","Australia","ASX 200",2015-10-20,5269.700195,5269.700195,5228.700195,5235.600098
"294","Australia","ASX 200",2015-10-19,5268.200195,5294,5254.899902,5269.700195
"295","Australia","ASX 200",2015-10-16,5230,5294.299805,5230,5268.200195
"296","Australia","ASX 200",2015-10-15,5197.299805,5238.899902,5197.299805,5230
"297","Australia","ASX 200",2015-10-14,5202.899902,5202.899902,5164.200195,5197.299805
"298","Australia","ASX 200",2015-10-13,5232.899902,5232.899902,5173.299805,5202.899902
"299","Australia","ASX 200",2015-10-12,5279.700195,5279.799805,5225.299805,5232.899902
"300","Australia","ASX 200",2015-10-09,5210.399902,5284,5210.399902,5279.700195
"301","Australia","ASX 200",2015-10-08,5197.899902,5256,5197.899902,5210.399902
"302","Australia","ASX 200",2015-10-07,5167.399902,5197.899902,5136.299805,5197.899902
"303","Australia","ASX 200",2015-10-06,5151.100098,5220,5151.100098,5167.399902
"304","Australia","ASX 200",2015-10-05,5052,5153.600098,5052,5150.5
"305","Australia","ASX 200",2015-10-02,5112.100098,5119.200195,5042.799805,5052
"306","Australia","ASX 200",2015-10-01,5021.700195,5116.700195,5021.700195,5112.100098
"307","Australia","ASX 200",2015-09-30,4918.399902,5022,4918.399902,5021.600098
"308","Australia","ASX 200",2015-09-29,5098.799805,5098.799805,4918.399902,4918.399902
"309","Australia","ASX 200",2015-09-28,5042.100098,5113.5,5031.799805,5113.5
"310","Australia","ASX 200",2015-09-25,5071.700195,5116.299805,5036.100098,5042.100098
"311","Australia","ASX 200",2015-09-24,4998.100098,5071.700195,4998.100098,5071.700195
"312","Australia","ASX 200",2015-09-23,5103.600098,5103.600098,4988.799805,4998.100098
"313","Australia","ASX 200",2015-09-22,5066.200195,5125,5066.200195,5103.600098
"314","Australia","ASX 200",2015-09-21,5170.5,5170.5,5027.399902,5066.200195
"315","Australia","ASX 200",2015-09-18,5146.799805,5195,5093.200195,5170.5
"316","Australia","ASX 200",2015-09-17,5098.899902,5194,5098.899902,5146.799805
"317","Australia","ASX 200",2015-09-16,5018.399902,5099,5018.399902,5098.899902
"318","Australia","ASX 200",2015-09-15,5096.5,5103.5,5017.799805,5018.399902
"319","Australia","ASX 200",2015-09-14,5071.100098,5132.399902,5068.899902,5096.5
"320","Australia","ASX 200",2015-09-11,5095,5116.100098,5053.700195,5071.100098
"321","Australia","ASX 200",2015-09-10,5221.100098,5221.100098,5088.700195,5095
"322","Australia","ASX 200",2015-09-09,5115.200195,5221.100098,5115.200195,5221.100098
"323","Australia","ASX 200",2015-09-08,5030.399902,5115.200195,5030.399902,5115.200195
"324","Australia","ASX 200",2015-09-07,5040.600098,5046.299805,4973.399902,5030.399902
"325","Australia","ASX 200",2015-09-04,5036.299805,5069.200195,4995.600098,5040.600098
"326","Australia","ASX 200",2015-09-03,5101.5,5175.299805,5027.799805,5027.799805
"327","Australia","ASX 200",2015-09-02,5096.399902,5103.899902,5015,5101.5
"328","Australia","ASX 200",2015-09-01,5207,5214,5091,5096.399902
"329","Australia","ASX 200",2015-08-31,5263.600098,5263.600098,5159.399902,5207
"330","Australia","ASX 200",2015-08-28,5233.299805,5305,5228.600098,5263.600098
"331","Australia","ASX 200",2015-08-27,5172.799805,5268.799805,5172.799805,5233.299805
"332","Australia","ASX 200",2015-08-26,5137.299805,5179.200195,5051.399902,5172.799805
"333","Australia","ASX 200",2015-08-25,5001.299805,5151.700195,4928.299805,5137.299805
"334","Australia","ASX 200",2015-08-24,5214.600098,5214.600098,5001.299805,5001.299805
"335","Australia","ASX 200",2015-08-21,5288.600098,5288.600098,5171.5,5214.600098
"336","Australia","ASX 200",2015-08-20,5380.200195,5380.200195,5276.200195,5288.600098
"337","Australia","ASX 200",2015-08-19,5303.100098,5383.200195,5303.100098,5380.200195
"338","Australia","ASX 200",2015-08-18,5367.700195,5387.799805,5303.100098,5303.100098
"339","Australia","ASX 200",2015-08-17,5356.5,5397,5356.5,5367.700195
"340","Australia","ASX 200",2015-08-14,5387.899902,5401.899902,5351.5,5356.5
"341","Australia","ASX 200",2015-08-13,5382.100098,5426.200195,5382.100098,5387.899902
"342","Australia","ASX 200",2015-08-12,5473.200195,5480.5,5364.700195,5382.100098
"343","Australia","ASX 200",2015-08-11,5509.200195,5543.200195,5463,5473.200195
"344","Australia","ASX 200",2015-08-10,5474.799805,5513,5458.200195,5509.200195
"345","Australia","ASX 200",2015-08-07,5610.100098,5610.100098,5474.799805,5474.799805
"346","Australia","ASX 200",2015-08-06,5674,5674,5588.399902,5610.100098
"347","Australia","ASX 200",2015-08-05,5697.899902,5700.600098,5640,5674
"348","Australia","ASX 200",2015-08-04,5679.299805,5727.700195,5659.399902,5697.899902
"349","Australia","ASX 200",2015-08-03,5699.200195,5703.899902,5670.200195,5679.299805
"350","Australia","ASX 200",2015-07-31,5669.5,5699.5,5669.5,5699.200195
"351","Australia","ASX 200",2015-07-30,5624.200195,5676.5,5624.200195,5669.5
"352","Australia","ASX 200",2015-07-29,5584.700195,5650.5,5584.700195,5624.200195
"353","Australia","ASX 200",2015-07-28,5589.899902,5607.100098,5530.899902,5584.700195
"354","Australia","ASX 200",2015-07-27,5566.100098,5589.899902,5538,5589.899902
"355","Australia","ASX 200",2015-07-24,5590.299805,5607.200195,5548,5566.100098
"356","Australia","ASX 200",2015-07-23,5614.600098,5617.5,5586.200195,5590.299805
"357","Australia","ASX 200",2015-07-22,5706.700195,5706.700195,5614,5614.600098
"358","Australia","ASX 200",2015-07-21,5686.899902,5718.899902,5686.799805,5706.700195
"359","Australia","ASX 200",2015-07-20,5670.100098,5688.299805,5651.600098,5686.899902
"360","Australia","ASX 200",2015-07-17,5669.600098,5688.899902,5647.700195,5670.100098
"361","Australia","ASX 200",2015-07-16,5636.200195,5691.200195,5636.200195,5669.600098
"362","Australia","ASX 200",2015-07-15,5577.399902,5637.600098,5576.899902,5636.200195
"363","Australia","ASX 200",2015-07-14,5473.200195,5587.100098,5473.200195,5577.399902
"364","Australia","ASX 200",2015-07-13,5492,5543.299805,5451.100098,5473.200195
"365","Australia","ASX 200",2015-07-10,5471,5528.399902,5471,5492
"366","Australia","ASX 200",2015-07-09,5469.5,5491.200195,5383.700195,5471
"367","Australia","ASX 200",2015-07-08,5581.399902,5581.399902,5469.5,5469.5
"368","Australia","ASX 200",2015-07-07,5475,5586.200195,5475,5581.399902
"369","Australia","ASX 200",2015-07-06,5538.299805,5538.299805,5436.399902,5475
"370","Australia","ASX 200",2015-07-03,5599.799805,5599.799805,5491.100098,5538.299805
"371","Australia","ASX 200",2015-07-02,5515.700195,5609.899902,5513.399902,5599.799805
"372","Australia","ASX 200",2015-07-01,5459,5515.700195,5452.799805,5515.700195
"373","Australia","ASX 200",2015-06-30,5422.5,5466.600098,5390.5,5459
"374","Australia","ASX 200",2015-06-29,5545.899902,5545.899902,5414.299805,5422.5
"375","Australia","ASX 200",2015-06-26,5632.700195,5632.700195,5524.100098,5545.899902
"376","Australia","ASX 200",2015-06-25,5686.799805,5686.799805,5632.700195,5632.700195
"377","Australia","ASX 200",2015-06-24,5684.299805,5705.799805,5679.5,5686.799805
"378","Australia","ASX 200",2015-06-23,5610.200195,5690.399902,5610.200195,5684.299805
"379","Australia","ASX 200",2015-06-22,5597,5612.600098,5568.200195,5610.200195
"380","Australia","ASX 200",2015-06-19,5524.899902,5612.200195,5524.899902,5597
"381","Australia","ASX 200",2015-06-18,5595.399902,5595.399902,5502.899902,5524.899902
"382","Australia","ASX 200",2015-06-17,5535.799805,5607.100098,5535.799805,5595.399902
"383","Australia","ASX 200",2015-06-16,5538.799805,5574.200195,5527.700195,5535.799805
"384","Australia","ASX 200",2015-06-15,5545.299805,5545.299805,5492.100098,5538.799805
"385","Australia","ASX 200",2015-06-12,5556.700195,5556.700195,5528.899902,5545.299805
"386","Australia","ASX 200",2015-06-11,5478.600098,5556.700195,5478.600098,5556.700195
"387","Australia","ASX 200",2015-06-10,5471.299805,5485.100098,5453.100098,5478.600098
"388","Australia","ASX 200",2015-06-09,5498.5,5523.899902,5468.5,5471.299805
"389","Australia","ASX 200",2015-06-05,5504.299805,5529.899902,5470,5498.5
"390","Australia","ASX 200",2015-06-04,5583.600098,5603.200195,5504.299805,5504.299805
"391","Australia","ASX 200",2015-06-03,5636,5640.5,5575.200195,5583.600098
"392","Australia","ASX 200",2015-06-02,5735.399902,5753.299805,5636,5636
"393","Australia","ASX 200",2015-06-01,5777.200195,5777.200195,5682.100098,5735.399902
"394","Australia","ASX 200",2015-05-29,5713.100098,5803,5713.100098,5777.200195
"395","Australia","ASX 200",2015-05-28,5725.299805,5745.799805,5691.899902,5713.100098
"396","Australia","ASX 200",2015-05-27,5773.399902,5773.399902,5716,5725.299805
"397","Australia","ASX 200",2015-05-26,5721.5,5775.299805,5721.5,5773.399902
"398","Australia","ASX 200",2015-05-25,5664.700195,5733.299805,5664.700195,5721.5
"399","Australia","ASX 200",2015-05-22,5662.299805,5692.100098,5655.100098,5664.700195
"400","Australia","ASX 200",2015-05-21,5610.299805,5665.799805,5610.299805,5662.299805
"401","Australia","ASX 200",2015-05-20,5615.5,5625.600098,5574.600098,5610.299805
"402","Australia","ASX 200",2015-05-19,5659.200195,5673.299805,5611.200195,5615.5
"403","Australia","ASX 200",2015-05-18,5735.5,5735.5,5659.200195,5659.200195
"404","Australia","ASX 200",2015-05-15,5696.600098,5747,5696.600098,5735.5
"405","Australia","ASX 200",2015-05-14,5715.100098,5715.100098,5663.5,5696.600098
"406","Australia","ASX 200",2015-05-13,5674.700195,5717.100098,5668.600098,5715.100098
"407","Australia","ASX 200",2015-05-12,5625.200195,5685,5616,5674.700195
"408","Australia","ASX 200",2015-05-11,5634.600098,5698.700195,5622.799805,5625.200195
"409","Australia","ASX 200",2015-05-08,5645.700195,5689.100098,5634.600098,5634.600098
"410","Australia","ASX 200",2015-05-07,5692.200195,5692.200195,5606.700195,5645.700195
"411","Australia","ASX 200",2015-05-06,5826.5,5826.5,5692.200195,5692.200195
"412","Australia","ASX 200",2015-05-05,5827.5,5901.799805,5802.200195,5826.5
"413","Australia","ASX 200",2015-05-04,5814.399902,5846.600098,5793,5827.5
"414","Australia","ASX 200",2015-05-01,5790,5825.100098,5769.600098,5814.399902
"415","Australia","ASX 200",2015-04-30,5838.600098,5838.600098,5749.899902,5790
"416","Australia","ASX 200",2015-04-29,5948.5,5948.5,5838.600098,5838.600098
"417","Australia","ASX 200",2015-04-28,5982.700195,5984.200195,5948.5,5948.5
"418","Australia","ASX 200",2015-04-27,5933.299805,5985.600098,5933.299805,5982.700195
"419","Australia","ASX 200",2015-04-24,5844.799805,5935,5844.799805,5933.299805
"420","Australia","ASX 200",2015-04-23,5837.5,5849.100098,5825.899902,5844.799805
"421","Australia","ASX 200",2015-04-22,5872.299805,5873.799805,5818.299805,5837.5
"422","Australia","ASX 200",2015-04-21,5833.100098,5888.5,5833.100098,5872.299805
"423","Australia","ASX 200",2015-04-20,5877.899902,5877.899902,5807.799805,5833.100098
"424","Australia","ASX 200",2015-04-17,5947.5,5947.5,5869.5,5877.899902
"425","Australia","ASX 200",2015-04-16,5908.399902,5970.799805,5908.399902,5947.5
"426","Australia","ASX 200",2015-04-15,5946.600098,5958.899902,5893.700195,5908.399902
"427","Australia","ASX 200",2015-04-14,5960.299805,5960.299805,5929.200195,5946.600098
"428","Australia","ASX 200",2015-04-13,5968.399902,5996.399902,5959.5,5960.299805
"429","Australia","ASX 200",2015-04-10,5932.200195,5968.399902,5926,5968.399902
"430","Australia","ASX 200",2015-04-09,5960.700195,5964.600098,5930.5,5932.200195
"431","Australia","ASX 200",2015-04-08,5926,5974.600098,5926,5960.700195
"432","Australia","ASX 200",2015-04-07,5898.600098,5981.700195,5898.600098,5926
"433","Australia","ASX 200",2015-04-02,5860.799805,5907.399902,5860.799805,5898.600098
"434","Australia","ASX 200",2015-04-01,5891.5,5891.5,5843.899902,5860.799805
"435","Australia","ASX 200",2015-03-31,5846.100098,5931.5,5846.100098,5891.5
"436","Australia","ASX 200",2015-03-30,5919.899902,5919.899902,5828.100098,5846.100098
"437","Australia","ASX 200",2015-03-27,5879.100098,5933.200195,5877.100098,5919.899902
"438","Australia","ASX 200",2015-03-26,5973.299805,5973.299805,5879.100098,5879.100098
"439","Australia","ASX 200",2015-03-25,5969.100098,5988.700195,5961.5,5973.299805
"440","Australia","ASX 200",2015-03-24,5956.100098,5979.899902,5956.100098,5969.100098
"441","Australia","ASX 200",2015-03-23,5975.5,5995,5951.5,5956.100098
"442","Australia","ASX 200",2015-03-20,5950.799805,5979.799805,5927.899902,5975.5
"443","Australia","ASX 200",2015-03-19,5842.299805,5953.299805,5842.299805,5950.799805
"444","Australia","ASX 200",2015-03-18,5842.100098,5845.299805,5788.600098,5842.299805
"445","Australia","ASX 200",2015-03-17,5797.700195,5863.399902,5797.700195,5842.100098
"446","Australia","ASX 200",2015-03-16,5814.5,5814.5,5761.600098,5797.700195
"447","Australia","ASX 200",2015-03-13,5850.200195,5855.100098,5799,5814.5
"448","Australia","ASX 200",2015-03-12,5793.200195,5855.299805,5786.299805,5850.200195
"449","Australia","ASX 200",2015-03-11,5824.200195,5824.200195,5748.700195,5793.200195
"450","Australia","ASX 200",2015-03-10,5821.299805,5856.700195,5811.700195,5824.200195
"451","Australia","ASX 200",2015-03-09,5898.899902,5898.899902,5814.700195,5821.299805
"452","Australia","ASX 200",2015-03-06,5904.200195,5916.399902,5870.700195,5898.899902
"453","Australia","ASX 200",2015-03-05,5901.600098,5904.200195,5869.200195,5904.200195
"454","Australia","ASX 200",2015-03-04,5933.899902,5947.700195,5898.100098,5901.600098
"455","Australia","ASX 200",2015-03-03,5958.899902,5996.899902,5903.200195,5933.899902
"456","Australia","ASX 200",2015-03-02,5928.799805,5983.600098,5928.799805,5958.899902
"457","Australia","ASX 200",2015-02-27,5908.5,5944.799805,5874.799805,5928.799805
"458","Australia","ASX 200",2015-02-26,5944.899902,5944.899902,5900,5908.5
"459","Australia","ASX 200",2015-02-25,5927,5955.5,5914.5,5944.899902
"460","Australia","ASX 200",2015-02-24,5908,5930.399902,5884.799805,5927
"461","Australia","ASX 200",2015-02-23,5881.5,5915.799805,5869.200195,5908
"462","Australia","ASX 200",2015-02-20,5904.200195,5910.799805,5872.899902,5881.5
"463","Australia","ASX 200",2015-02-19,5915.700195,5946.799805,5889.5,5904.200195
"464","Australia","ASX 200",2015-02-18,5858.200195,5915.700195,5845.600098,5915.700195
"465","Australia","ASX 200",2015-02-17,5888.700195,5888.700195,5844.799805,5858.200195
"466","Australia","ASX 200",2015-02-16,5877.5,5893.399902,5841.899902,5888.700195
"467","Australia","ASX 200",2015-02-13,5743.600098,5893.5,5743.600098,5877.5
"468","Australia","ASX 200",2015-02-12,5769.100098,5790.5,5739.799805,5743.600098
"469","Australia","ASX 200",2015-02-11,5800.600098,5818.899902,5757.399902,5769.100098
"470","Australia","ASX 200",2015-02-10,5814.899902,5819.399902,5781.200195,5800.600098
"471","Australia","ASX 200",2015-02-09,5820.200195,5820.200195,5779.600098,5814.899902
"472","Australia","ASX 200",2015-02-06,5811,5850.899902,5809.5,5820.200195
"473","Australia","ASX 200",2015-02-05,5777.299805,5819.100098,5757.899902,5811
"474","Australia","ASX 200",2015-02-04,5707.399902,5805.100098,5707.399902,5777.299805
"475","Australia","ASX 200",2015-02-03,5625.299805,5717.5,5625.299805,5707.399902
"476","Australia","ASX 200",2015-02-02,5588.299805,5639.399902,5588.299805,5625.299805
"477","Australia","ASX 200",2015-01-30,5569.5,5619.5,5569.5,5588.299805
"478","Australia","ASX 200",2015-01-29,5552.799805,5576.200195,5518.600098,5569.5
"479","Australia","ASX 200",2015-01-28,5547.200195,5559.100098,5521.200195,5552.799805
"480","Australia","ASX 200",2015-01-27,5501.799805,5547.200195,5497.299805,5547.200195
"481","Australia","ASX 200",2015-01-26,5419.899902,5501.799805,5419.899902,5501.799805
"482","Australia","ASX 200",2015-01-23,5419.899902,5501.799805,5419.899902,5501.799805
"483","Australia","ASX 200",2015-01-22,5393.399902,5432.399902,5393.399902,5419.899902
"484","Australia","ASX 200",2015-01-21,5307.700195,5393.399902,5307.700195,5393.399902
"485","Australia","ASX 200",2015-01-20,5309.100098,5313.899902,5282.399902,5307.700195
"486","Australia","ASX 200",2015-01-19,5299.200195,5372.399902,5299.200195,5309.100098
"487","Australia","ASX 200",2015-01-16,5331.399902,5333.899902,5267.399902,5299.200195
"488","Australia","ASX 200",2015-01-15,5353.600098,5353.600098,5303.700195,5331.399902
"489","Australia","ASX 200",2015-01-14,5404.700195,5405.700195,5346.600098,5353.600098
"490","Australia","ASX 200",2015-01-13,5422.700195,5422.700195,5373.700195,5404.700195
