Date,Close,High,Low,Open
1995/10/27,1171.35,1190.64,1166.37,1189.56
1995/10/26,1197.68,1222.66,1191.19,1222.66
1995/10/25,1226.92,1249.49,1197.36,1216.98
1995/10/24,1182.52,1197.48,1176.86,1192.72
1995/10/23,1187.35,1204.5,1175.3,1202.54
1995/10/20,1197.46,1201.93,1128.77,1130.05
1995/10/19,1132.67,1156.25,1128.02,1154.67
1995/10/18,1149.69,1150.29,1135.2,1139.82
1995/10/17,1134.8,1139.01,1128.37,1128.37
1995/10/16,1125.92,1128.94,1114.99,1120.36
1995/10/13,1117.73,1121.28,1107.96,1110.43
1995/10/12,1112.48,1124.62,1112.3,1121.53
1995/10/11,1120.21,1123.56,1109.38,1121.46
1995/10/10,1124.6,1138.31,1120.62,1130.16
1995/10/9,1133.33,1151.12,1131.98,1151.12
1995/10/6,1152.67,1162.04,1151.28,1158.6
1995/10/5,1159.14,1161.13,1153.45,1156.74
1995/10/4,1157.47,1168.54,1154.31,1167.52
1995/9/29,1164.96,1165.13,1144.15,1146.44
1995/9/28,1145.92,1146.84,1135.25,1140.03
1995/9/27,1145.94,1162.33,1145.94,1162.33
1995/9/26,1168.14,1171.49,1164.45,1168.95
1995/9/25,1167.38,1180.43,1161.09,1180.43
1995/9/22,1176.57,1181.35,1168.53,1175.68
1995/9/21,1170.87,1170.87,1161.15,1161.42
1995/9/20,1162.44,1167.68,1152.99,1167.68
1995/9/19,1175.8,1214.95,1173.35,1214.27
1995/9/18,1215.06,1220.04,1208.36,1216.81
1995/9/15,1210.93,1218.71,1202.25,1205.11
1995/9/14,1205.92,1217.2,1195.49,1200.98
1995/9/13,1196.5,1196.56,1178.3,1186.63
1995/9/12,1184.42,1205.13,1181.83,1196.03
1995/9/11,1183.12,1183.12,1170.02,1172.88
1995/9/8,1170.7,1178.8,1167.26,1178.34
1995/9/7,1179.65,1193.24,1179.65,1191.51
1995/9/6,1181.65,1181.65,1162.3,1169.65
1995/9/5,1169.2,1177.77,1163.93,1174.08
1995/9/4,1175.84,1181.96,1169.56,1179.33
1995/8/31,1171.82,1174.41,1152.91,1160.21
1995/8/30,1161.62,1174.2,1157.36,1166.03
1995/8/29,1169.36,1203.35,1166,1193.2
1995/8/28,1192.11,1196.25,1187,1196.25
1995/8/25,1203.54,1229.17,1199.7,1227.95
1995/8/24,1230.12,1230.63,1195.5,1206.59
1995/8/23,1209.3,1250.26,1199.12,1247.31
1995/8/22,1245.85,1298.06,1232.6,1270.68
1995/8/21,1278.17,1327.97,1262.51,1309.46
1995/8/18,1307.78,1315.43,1241.86,1250.92
1995/8/17,1250.26,1262.69,1232.15,1238.4
1995/8/16,1228.3,1228.61,1198.61,1203.77
1995/8/15,1207.57,1233.86,1207.4,1233.02
1995/8/14,1239.27,1241.51,1201.07,1208.52
1995/8/11,1190.84,1201.02,1160.99,1166.04
1995/8/10,1159.38,1167.03,1146.62,1157.96
1995/8/9,1153.22,1153.85,1132.05,1149.78
1995/8/8,1152.13,1171.82,1141.28,1158.69
1995/8/7,1144.6,1145.03,1097.61,1097.61
1995/8/3,1095.33,1098.86,1073.68,1073.68
1995/8/2,1086.7,1107.64,1086.17,1104.33
1995/8/1,1096.87,1096.87,1078.95,1083.24
1995/7/31,1083.06,1087.86,1081.5,1085.95
1995/7/28,1085.49,1089.42,1083.79,1089.28
1995/7/27,1087.93,1087.93,1078.12,1080.42
1995/7/26,1080.38,1096.19,1080.31,1090.34
1995/7/25,1089.22,1101.07,1084.68,1101.07
1995/7/24,1100.01,1108.25,1096.45,1099.56
1995/7/21,1095.51,1102.72,1079.78,1085.93
1995/7/20,1082.51,1104.7,1060.34,1060.83
1995/7/19,1065.46,1087.23,1064.38,1084.92
1995/7/18,1081.55,1092.09,1065.97,1086.91
1995/7/17,1084.7,1090.13,1062.1,1062.3
1995/7/14,1061.93,1073.66,1060.3,1070.34
1995/7/13,1067.31,1070.49,1053.37,1053.37
1995/7/12,1053.02,1054.3,1048.88,1053.75
1995/7/11,1051.8,1071.53,1051.41,1069
1995/7/10,1064.84,1075.89,1055.95,1071.44
1995/7/7,1065.84,1065.84,1035.92,1036.5
1995/7/6,1036.33,1046.03,1033.07,1038.68
1995/7/5,1036.21,1039.64,1027.19,1033.43
1995/7/4,1033.29,1033.29,1024.21,1025.15
1995/7/3,1028.26,1046.12,1027.36,1046.12
1995/6/30,1050.72,1050.77,1034.86,1049.9
1995/6/29,1052.33,1061.69,1046.78,1059.45
1995/6/28,1059.91,1064.6,1055.43,1064.51
1995/6/27,1063.89,1078.3,1061.45,1068.72
1995/6/26,1071.3,1072.17,1059.65,1063.43
1995/6/23,1063.02,1063.81,1056.72,1059.41
1995/6/22,1059.41,1064.08,1054.65,1064.08
1995/6/21,1063.95,1063.95,1047.42,1055.38
1995/6/20,1052.31,1061.87,1050.17,1052.54
1995/6/19,1052.3,1053.63,1039.09,1051.73
1995/6/16,1055.26,1057.87,1028.1,1031.2
1995/6/15,1045.09,1092.91,1033.56,1090.61
1995/6/14,1093.3,1102.84,1090.06,1100.61
1995/6/13,1098.37,1098.67,1093.21,1094.67
1995/6/12,1100.37,1109.8,1097.99,1108.85
1995/6/9,1110.45,1114.34,1104.59,1105.11
1995/6/8,1105.88,1132.38,1102.52,1132.38
1995/6/7,1131.58,1131.58,1101.71,1105.98
1995/6/6,1105.33,1105.84,1091.92,1105.84
1995/6/5,1111.84,1138.33,1110.18,1136.54
1995/6/2,1133.54,1144.29,1133.54,1143.1
1995/6/1,1139.94,1139.94,1124.33,1128.76
1995/5/31,1130.18,1139.57,1128.74,1139.33
1995/5/30,1143.45,1155.22,1135.97,1152.77
1995/5/29,1148.82,1163.84,1134.41,1160.98
1995/5/26,1150.9,1214.8,1107.33,1125.69
1995/5/25,1127.99,1197.46,1127.99,1189.22
1995/5/24,1177.8,1210.37,1154.4,1161.16
1995/5/23,1177.28,1293.63,1174.89,1291.27
1995/5/22,1415.23,1473.29,1374.04,1415.6
1995/5/19,1371.29,1371.69,1262.66,1290.16
1995/5/18,1287.35,1308.62,1200.74,1233.39
1995/5/17,1042.71,1042.71,1033.46,1036.99
1995/5/16,1035.57,1042.82,1033.45,1038.76
1995/5/15,1038.76,1045.67,1033.59,1045.66
1995/5/12,1044.04,1059.89,1027.82,1028.11
1995/5/11,1029.58,1039.5,1027.36,1028.23
1995/5/10,1026.61,1057.2,1026.61,1056.69
1995/5/9,1055.68,1056.43,1047.18,1047.18
1995/5/8,1046.65,1055.22,1046.21,1052.79
1995/5/5,1056.34,1061.47,1046.51,1055.68
1995/5/4,1067.5,1068.8,1051.01,1065.29
1995/5/3,1076.17,1082.85,1067.27,1076.15
1995/5/2,1088.22,1088.22,1069.71,1085.93
1995/4/28,1062.78,1090.99,1062.78,1069.04
1995/4/27,1109.13,1123.67,1018.54,1102.21
1995/4/26,1146.77,1156.32,1108.81,1145.97
1995/4/25,1156.9399,1156.9399,1140.87,1154.27
1995/4/24,1192.6801,1192.6801,1156.48,1184.04
1995/4/21,1205.14,1206.7,1188.38,1206
1995/4/20,1201.56,1205.12,1197.15,1201.95
1995/4/19,1200.61,1202.6,1197.58,1197.58
1995/4/18,1209.97,1209.97,1199.62,1206.57
1995/4/17,1216.71,1219.33,1207.94,1216.11
1995/4/14,1209.31,1216.71,1204.12,1205
1995/4/13,1222.17,1227.36,1208.89,1222.84
1995/4/12,1216.87,1222.61,1207.76,1209.48
1995/4/11,1252.0601,1252.0601,1215.0601,1246.15
1995/4/10,1247.04,1271.66,1243.31,1256.67
1995/4/7,1221.42,1255.91,1218.78,1218.78
1995/4/6,1210.78,1221.42,1207.41,1208.81
1995/4/5,1226.84,1226.84,1210.63,1224.89
1995/4/4,1206.74,1224.46,1200.62,1204.96
1995/4/3,1225.37,1235.91,1225.37,1230.96
1995/3/31,1210.1,1227.81,1205.17,1210.26
1995/3/30,1224.46,1231.68,1200.91,1226.2
1995/3/29,1206.74,1224.46,1200.62,1205.54
1995/3/28,1216.67,1218.22,1206.05,1215.32
1995/3/27,1204.46,1220.52,1204.46,1205.83
1995/3/24,1196.45,1204.51,1188.28,1196.49
1995/3/23,1212.25,1221.05,1195.78,1218.96
1995/3/22,1189.36,1213.08,1186.13,1188.28
1995/3/21,1181.41,1191.96,1175.98,1178.28
1995/3/20,1201.82,1217.34,1181.46,1205.73
1995/3/17,1192.19,1206.5,1186.32,1190.56
1995/3/16,1180.35,1192.19,1171.67,1179.74
1995/3/15,1202.72,1208.45,1173.87,1206.77
1995/3/14,1205.02,1218.07,1201.2,1206.79
1995/3/13,1214.18,1235.56,1200.56,1223.44
1995/3/10,1234.42,1234.42,1212.78,1225.98
1995/3/9,1272.29,1273.85,1234.03,1260.83
1995/3/8,1278.8,1282.86,1256.56,1281.01
1995/3/7,1247.42,1283.42,1226.77,1260.23
1995/3/6,1202.5699,1247.42,1202.5699,1209.2
1995/3/3,1180.05,1211.03,1178.89,1179.47
1995/3/2,1174.32,1182.92,1170.39,1174.37
1995/3/1,1159.78,1177.8199,1159.78,1161.27
1995/2/28,1159.83,1160.73,1150.82,1158.44
1995/2/27,1161.46,1221.65,1159.81,1186.31
1995/2/24,1214.87,1214.87,1161.4399,1211.54
1995/2/23,1255.5,1255.5,1184.8199,1247.1801
1995/2/22,1145.62,1255.51,1141.45,1146.19
1995/2/21,1140.29,1145.62,1136.08,1139.76
1995/2/20,1141.6,1142.23,1138.32,1140.99
1995/2/17,1140.24,1144.33,1136.48,1140.29
1995/2/16,1145.98,1145.98,1137.88,1143.73
1995/2/15,1156.82,1157.29,1144.29,1157.29
1995/2/14,1158.29,1163.04,1150.6,1154.48
1995/2/13,1164.77,1164.77,1138.42,1149.6899
1995/1/27,1156.65,1170.36,1154.21,1157.2
1995/1/26,1163.52,1166,1151.67,1163.54
1995/1/25,1150.94,1166.2,1148.36,1151.58
1995/1/24,1143.33,1153.15,1140.18,1143.02
1995/1/23,1147.54,1157.13,1135.98,1157.13
1995/1/20,1157.13,1176.97,1133.15,1150.62
1995/1/19,1156.92,1199.84,1152.54,1194.94
1995/1/18,1193.27,1199.2,1168.15,1177.22
1995/1/17,1175.07,1198.61,1163.39,1171
1995/1/16,1177.33,1203.12,1167.44,1196.03
1995/1/13,1211.74,1222.14,1199.92,1213.52
1995/1/12,1219.01,1247.33,1213.82,1240.12
1995/1/11,1236.09,1246.5,1222.47,1229.95
1995/1/10,1228.06,1248.95,1217.51,1245.26
1995/1/9,1261.31,1288.78,1251.89,1277.54
1995/1/6,1295.11,1301.25,1267.58,1283.05
1995/1/5,1293.49,1325.56,1282.27,1305.87
1995/1/4,1302.13,1308.73,1252.93,1268.04
1995/1/3,1269.61,1280.75,1228.44,1257.65
1994/12/30,1271.05,1290.94,1244.14,1254.52
1994/12/29,1252.58,1269.22,1240.08,1258.13
1994/12/28,1258.45,1272.89,1244.72,1256.88
1994/12/27,1253.38,1271.39,1241.28,1255.1
1994/12/26,1253.82,1282.51,1246.91,1271.8
1994/12/23,1275.55,1299.14,1262.56,1280.2
1994/12/22,1279.99,1310.09,1254.86,1300.74
1994/12/21,1300.86,1342.66,1282.53,1305.89
1994/12/20,1320.46,1341.17,1290.71,1300.61
1994/12/19,1306.69,1374.55,1301.04,1345.78
1994/12/16,1345.73,1403.95,1309.22,1372.52
1994/12/15,1367.66,1387.98,1236.56,1243.72
1994/12/14,1255.55,1288.89,1239.69,1273.1
1994/12/13,1270.1,1289.45,1228.43,1236.83
1994/12/12,1246.51,1271.21,1241.6,1267.8
1994/12/9,1276.86,1295.09,1262.73,1284.01
1994/12/8,1293.86,1317.04,1290.99,1312.98
1994/12/7,1309.96,1327.41,1300.14,1307.36
1994/12/6,1309.65,1330.76,1301.64,1326.98
1994/12/5,1332.65,1360.34,1329.33,1356.33
1994/12/2,1357.61,1376.69,1353.68,1367.18
1994/12/1,1365.34,1379.39,1350.85,1361.73
1994/11/30,1365.63,1384.94,1358.41,1380.24
1994/11/29,1376.51,1379.07,1343.76,1354.39
1994/11/28,1362.84,1377.69,1354.02,1369.28
1994/11/25,1370.25,1391.06,1359.82,1363.62
1994/11/24,1360.28,1372.57,1346.91,1360.73
1994/11/23,1368.39,1381.3,1352.55,1367.55
1994/11/22,1378.06,1393.57,1371.99,1379.99
1994/11/21,1382.98,1393.73,1374.9,1386.5
1994/11/18,1394.57,1401.64,1375.94,1389.28
1994/11/17,1394.05,1418.22,1390.86,1412.46
1994/11/16,1411.81,1419.5,1395.65,1404.67
1994/11/15,1412,1428.72,1406.18,1421.23
1994/11/14,1432.28,1455.85,1410.57,1443.02
1994/11/11,1429.64,1435.35,1394.39,1404.37
1994/11/10,1398.16,1453.42,1393.52,1432.19
1994/11/9,1423.4,1429.89,1382.39,1415.53
1994/11/8,1412.26,1437.71,1384.28,1392.06
1994/11/7,1383.61,1396.05,1356.19,1376.87
1994/11/4,1390.54,1449.93,1379.96,1432.96
1994/11/3,1426.84,1445.06,1389.72,1392.92
1994/11/2,1395,1420.36,1381.25,1398.29
1994/11/1,1397.16,1412.07,1374.76,1387.41
1994/10/31,1387.08,1432.86,1374.67,1428.2
1994/10/28,1441.97,1481.39,1433.9,1473.01
1994/10/27,1467.83,1472.85,1431.86,1444.5
1994/10/26,1446,1485.88,1428.08,1455.89
1994/10/25,1467.46,1561.3,1458.53,1529.77
1994/10/24,1510.59,1519.79,1432.63,1447.94
1994/10/21,1435.8,1529.89,1426.54,1513.44
1994/10/20,1494.71,1502.43,1418.8,1432.28
1994/10/19,1422.28,1432.45,1383,1395.23
1994/10/18,1384.1,1411.85,1359.5,1368.43
1994/10/17,1379.79,1419.75,1365.02,1416.17
1994/10/14,1448.36,1478.83,1343.95,1393.63
1994/10/13,1418.94,1526.41,1411.06,1515.11
1994/10/12,1517.78,1546.53,1494.86,1519.98
1994/10/11,1515.17,1551.57,1482.76,1490.87
1994/10/10,1494.71,1577.12,1436.07,1566.5
1994/10/7,1571.19,1627.31,1300.07,1432.43
1994/10/6,1456.82,1607.19,1435.58,1514.84
1994/10/5,1515.92,1685.93,1475.66,1658.44
1994/9/30,1720.6,1863.2,1692.02,1855.88
1994/9/29,1865.97,2092.22,1676.75,2061.25
1994/9/28,2033.13,2083.37,1935.63,1995.62
1994/9/27,1991.82,2031.27,1916.23,1977.25
1994/9/26,1967.42,1992.13,1919.73,1944.65
1994/9/23,1943.69,1977.7,1909.01,1937.01
1994/9/22,1966.5,2045.85,1941.88,2035.88
1994/9/21,2004.69,2023.47,1914.58,1919.53
1994/9/20,1913.15,1957.91,1882.71,1925.27
1994/9/19,1959.69,2004.52,1924.16,1975.33
1994/9/16,1987.44,2023.38,1945.2,1999.24
1994/9/15,1936.9,1999.54,1913.1,1953.04
1994/9/14,2002.16,2080.82,1950.69,2064.44
1994/9/13,2053.95,2162.75,2022.03,2113.96
1994/9/12,2071.04,2095.88,1979.25,2005.73
1994/9/9,1954.77,2121.45,1931.39,2090.69
1994/9/8,2065.7,2087.65,1899.97,1910.03
1994/9/7,1917.87,2113.55,1850.1,2070.4
1994/9/6,2058.49,2105.46,1911.47,1973.68
1994/9/5,1909.46,1933.46,1709.46,1716.6
1994/9/2,1628.04,1638.97,1550.1,1570.82
1994/9/1,1566.83,1599.54,1524.2,1543.13
1994/8/31,1517.01,1527.96,1459.58,1488.06
1994/8/30,1464.76,1510.1,1413.54,1433.87
1994/8/29,1417.88,1470.06,1383.57,1416.12
1994/8/26,1428.59,1473.43,1410.48,1435.21
1994/8/25,1441.34,1483.4,1434.52,1468.76
1994/8/24,1479.34,1520.6,1466.52,1508.92
1994/8/23,1505.85,1517.71,1456.27,1488.39
1994/8/22,1480.38,1520.69,1459.89,1488.91
1994/8/19,1526.49,1596.29,1508.5,1573.42
1994/8/18,1574.47,1608.25,1528.75,1553.79
1994/8/17,1527.77,1540.08,1493.41,1508.98
1994/8/16,1494.72,1529.79,1461.18,1468.22
1994/8/15,1478.27,1521.43,1449.82,1487.95
1994/8/12,1510.82,1567.58,1472.48,1484.67
1994/8/11,1507.5,1639.43,1489.54,1620.51
1994/8/10,1560.41,1569.51,1398.94,1414.47
1994/8/9,1413.44,1516.02,1400.93,1510.3
1994/8/8,1518.89,1597.46,1475.47,1565.02
1994/8/5,1527.83,1534.98,1404.73,1427.57
1994/8/4,1413.05,1510.01,1358.95,1457.77
1994/8/3,1383.05,1392.2,1201.35,1209.43
1994/8/2,1222.04,1369.69,1205.23,1257.82
1994/8/1,1224.71,1250.28,1090.41,1129.87
1994/7/29,970.48,982.68,944.02,962.4
1994/7/28,970.39,1024.1,964.94,1003.65
1994/7/27,1010.39,1073.62,1002.05,1063.14
1994/7/26,1061.98,1065.43,1020.15,1030.71
1994/7/25,1022.62,1025.72,971.7,978.1
1994/7/22,986.15,1008.18,971.16,980.64
1994/7/21,988.83,1002.14,980.12,992.06
1994/7/20,1000,1028.2,998.22,1023.12
1994/7/19,1018.98,1039.54,997.19,1015.49
1994/7/18,1019.81,1046.27,1016.17,1041.71
1994/7/15,1059.92,1098.23,1055.29,1094.48
1994/7/14,1094.65,1122.55,1090.05,1104.34
1994/7/13,1101.91,1107.96,1087.81,1090.56
1994/7/12,1087.56,1098.89,1080.09,1085.87
1994/7/11,1097.04,1126.31,1090.13,1123.42
1994/7/8,1117.41,1129.15,1074.17,1082.72
1994/7/7,1099.68,1099.68,1099.64,1099.64
1994/7/6,1099.64,1099.64,1099.64,1099.64
1994/7/5,1099.27,1099.27,1099.27,1099.27
1994/7/4,1098.33,1120.01,1090.33,1109.14
1994/7/1,1122.52,1151.25,1120.41,1145.9
1994/6/30,1143.34,1155.73,1119.71,1126.92
1994/6/29,1130.06,1155.24,1125.82,1139.36
1994/6/28,1136.75,1150.72,1127.92,1140.75
1994/6/27,1150.29,1188.11,1146.64,1182.82
1994/6/24,1191.93,1208.17,1185.81,1199.9
1994/6/23,1208.47,1229.61,1202.96,1220.01
1994/6/22,1217.71,1242.21,1197.48,1209.02
1994/6/21,1201.22,1214.04,1190.18,1203.46
1994/6/20,1212.29,1275.58,1204.09,1267.77
1994/6/17,1274.74,1281.22,1205.27,1233.03
1994/6/16,1227.37,1246.34,1177.6,1195.07
1994/6/15,1189.16,1202.22,1169.1,1179.39
1994/6/14,1184.77,1224.65,1169.35,1202.14
1994/6/13,1214.44,1249.36,1211.17,1246.28
1994/6/10,1251.09,1265.72,1243.24,1254.59
1994/6/9,1258.75,1288.9,1248.27,1271.27
1994/6/8,1268.71,1277.57,1232.32,1249.18
1994/6/7,1262.9,1276.55,1256.63,1269.87
1994/6/6,1268.82,1296.01,1256.56,1286.1
1994/6/3,1291.08,1319.69,1280.41,1288.24
1994/6/2,1286.25,1303.13,1274.15,1282.87
1994/6/1,1287.02,1332.23,1283.3,1328.55
1994/5/31,1330.86,1347.96,1287.48,1299.63
1994/5/30,1309.06,1373.45,1300.72,1370.84
1994/5/27,1377.43,1438.61,1369.98,1383.07
1994/5/26,1386.4,1422.54,1382.33,1419.33
1994/5/25,1421.03,1455.3,1416.38,1448.6
1994/5/24,1452.02,1459.04,1437.84,1441.89
1994/5/23,1441.84,1468.32,1433.78,1460.41
1994/5/20,1463.86,1494.57,1456.82,1486.22
1994/5/19,1483.91,1496.29,1440.5,1447.92
1994/5/18,1449.79,1478.28,1436.23,1453.83
1994/5/17,1459.88,1515.01,1453.72,1505.28
1994/5/16,1506.44,1532.34,1476.92,1523.82
1994/5/13,1499.98,1504.68,1413.16,1430.49
1994/5/12,1426.95,1472.53,1417.41,1440.86
1994/5/11,1476.06,1551.66,1465.48,1536.73
1994/5/10,1517.04,1537.88,1466.06,1524.5
1994/5/9,1505.79,1524.11,1426.41,1457.06
1994/5/6,1427.03,1457.84,1375.08,1426.8
1994/5/5,1422.17,1451.71,1365.02,1401.05
1994/5/4,1448.17,1580,1434.68,1535.71
1994/5/3,1496.33,1528.47,1369.03,1394.27
1994/4/29,1356.61,1362.2,1261.52,1285.25
1994/4/28,1306.51,1391.44,1280.9,1334.66
1994/4/27,1326.16,1329.19,1259.3,1268.27
1994/4/26,1261.44,1264.23,1211.04,1226.76
1994/4/25,1217.74,1224.24,1173.13,1181.37
1994/4/22,1192.5,1246.52,1177.83,1239.8
1994/4/21,1232.96,1252.15,1169.28,1177.36
1994/4/20,1175.35,1232.42,1155.76,1200.15
1994/4/19,1225.79,1301.47,1221.01,1286.99
1994/4/18,1305.46,1375.08,1299.43,1373.38
1994/4/15,1379.83,1395.45,1266.45,1322.07
1994/4/14,1333.1,1393.74,1326.84,1386.26
1994/4/13,1400.55,1457.86,1397.58,1442.55
1994/4/12,1430.6,1471.41,1401.32,1426.99
1994/4/11,1437.76,1489.16,1432.04,1474.85
1994/4/8,1491.28,1532.84,1472.02,1527.55
1994/4/7,1533.61,1575.2,1527.44,1543.07
1994/4/6,1537.4,1542.97,1517.43,1522.93
1994/4/5,1522.33,1545.93,1505.33,1513.47
1994/4/4,1519.12,1565.61,1506.48,1528.04
1994/4/1,1540.51,1564.39,1531.83,1550.42
1994/3/31,1560.59,1622.33,1548.03,1606.64
1994/3/30,1604.53,1645.43,1553.33,1618.97
1994/3/29,1620.26,1624.74,1560.22,1580.46
1994/3/28,1588.04,1671.89,1580.7,1630.76
1994/3/25,1623,1645.99,1607.79,1617.52
1994/3/24,1620.55,1651.88,1602.73,1633.77
1994/3/23,1647.01,1695.91,1639.81,1693.56
1994/3/22,1698.91,1720.24,1684.84,1715.47
1994/3/21,1721.26,1784.01,1713.51,1773.36
1994/3/18,1761.84,1785.76,1742.6,1769.55
1994/3/17,1758.76,1781.71,1740.39,1753.08
1994/3/16,1752.17,1765.78,1731.58,1750.57
1994/3/15,1761.84,1849.9,1752.95,1835.84
1994/3/14,1816.42,1846.72,1771.17,1780.9
1994/3/11,1742.85,1784.07,1691.99,1724.15
1994/3/10,1732.58,1768.8,1727.44,1761.91
1994/3/9,1764.74,1780.81,1754.1,1765.34
1994/3/8,1767.87,1785.15,1754.6,1778.65
1994/3/7,1781.3,1815.07,1748.9,1802.94
1994/3/4,1801.75,1824.37,1786.39,1808.31
1994/3/3,1825.72,1860.41,1809.75,1848.78
1994/3/2,1851.1,1883.93,1842.74,1871.17
1994/3/1,1870.17,1898.67,1857.98,1873.77
1994/2/28,1875.57,1930.9,1868.18,1922.04
1994/2/25,1917.81,1971.2,1901.24,1953.84
1994/2/24,1932.07,1940.06,1874.27,1896.86
1994/2/23,1872.12,1916.82,1849.32,1893.76
1994/2/22,1874.6,1972.61,1845.76,1854.5
1994/2/21,1822.24,1871.39,1820.09,1867.91
1994/2/18,1876.11,1890.8,1850.21,1862.21
1994/2/17,1872.53,1899.86,1862.49,1891.44
1994/2/16,1905.78,1953.16,1894.15,1926.19
1994/2/15,1918.24,1951.66,1868.41,1911.53
1994/2/14,1931.22,2126.33,1921.03,2113.63
1994/2/4,2103.53,2108.66,2017.67,2036.97
1994/2/3,2014.49,2017.96,1886.67,1894.7
1994/2/2,1885.25,1892.51,1821.92,1824.74
1994/2/1,1835.86,1898.91,1801.53,1817.4
1994/1/31,1843.89,1919.16,1832.81,1917.61
1994/1/28,1937.77,2004.47,1930.39,1998.77
1994/1/27,1995.65,1997.61,1936.56,1966.6
1994/1/26,1978.46,2020.04,1967.81,2013.35
1994/1/25,2021.57,2069.5,2016.64,2063.2
1994/1/24,2061.9,2108.43,2053.34,2076.35
1994/1/21,2062.48,2080.86,2045.63,2056.75
1994/1/20,2063.44,2086.99,2046.31,2073.89
1994/1/19,2093.49,2148.08,2080.73,2142.76
1994/1/18,2141.51,2165.32,2080.85,2113.2
1994/1/17,2120.14,2156.77,2109.73,2144.37
1994/1/14,2144.27,2228.67,2118.11,2195.58
1994/1/13,2191.59,2215.6,2176.93,2205.22
1994/1/12,2202.7,2233.64,2191.31,2204.17
1994/1/11,2209.69,2265.1,2201.63,2239.4
1994/1/10,2230.93,2263.34,2209.84,2240.73
1994/1/7,2237.26,2271.39,2195.78,2259.89
1994/1/6,2245.77,2250.55,2167.88,2186.52
1994/1/5,2174.38,2190.98,2143.39,2174.46
1994/1/4,2172.47,2214.14,2161.47,2178.8
1994/1/3,2184.79,2229.05,2172.96,2221.95
1993/12/31,2225.38,2274.34,2210.99,2248.5
1993/12/30,2227.35,2257.5,2177.56,2187.9
1993/12/29,2183.72,2216.44,2170.19,2180.96
1993/12/28,2190.52,2224.36,2180.45,2207.58
1993/12/27,2212.37,2265.3,2202.36,2260.24
1993/12/24,2244.55,2250.45,2173.56,2183.06
1993/12/23,2198.55,2240.76,2191.38,2212.44
1993/12/22,2225.97,2280.85,2218.73,2275.07
1993/12/21,2265.68,2275.21,2183.23,2215.46
1993/12/20,2215.68,2291.39,2154.45,2280.35
1993/12/17,2282.26,2312.38,2268.39,2292.81
1993/12/16,2297.51,2348.6,2285.87,2325.99
1993/12/15,2310.2,2316.09,2244.35,2276.26
1993/12/14,2270.93,2329.72,2248.59,2260.38
1993/12/13,2252.28,2380.79,2207.53,2345.91
1993/12/10,2325.85,2353.84,2227.98,2234.25
1993/12/9,2231.71,2256.15,2224.57,2245.23
1993/12/8,2237.46,2251.9,2215.32,2231.01
1993/12/7,2230.22,2286.62,2213.37,2262.37
1993/12/6,2250.7,2266.79,2225.26,2240.47
1993/12/3,2238.24,2260.77,2223.24,2240.28
1993/12/2,2243.71,2264.6,2226.04,2250.72
1993/12/1,2253.96,2300.76,2244.73,2292.82
1993/11/30,2288.87,2318.04,2265.72,2282.41
1993/11/29,2273.49,2299.4,2238.75,2276.58
1993/11/26,2285.02,2333.09,2266.61,2320.74
1993/11/25,2309.85,2333.27,2265,2281.99
1993/11/24,2279.5,2345.75,2248.89,2303.6
1993/11/23,2311.22,2397.29,2303.51,2376.62
1993/11/22,2387.73,2470,2375.01,2419.06
1993/11/19,2390.26,2428.28,2356.5,2388.42
1993/11/18,2376.59,2427.08,2319.54,2358.92
1993/11/17,2342.79,2392.03,2308.54,2320.86
1993/11/16,2320.08,2389,2300.6,2371
1993/11/15,2388.57,2454.03,2358.33,2366.13
1993/11/12,2339.1,2354.68,2272.71,2311.74
1993/11/11,2290.54,2333.18,2248.69,2267.79
1993/11/10,2247.45,2284.74,2140.31,2143.53
1993/11/9,2139.14,2180.51,2122,2160.96
1993/11/8,2166.57,2190.71,2107.42,2111.15
1993/11/5,2115.05,2124.92,2096.14,2103.62
1993/11/4,2104.13,2127.78,2090.89,2112.83
1993/11/3,2114.11,2146.42,2102.5,2123.92
1993/11/2,2119.63,2139.77,2088.45,2095.77
1993/11/1,2097.35,2116.8,2081.61,2106.57
1993/10/29,2121.61,2196.14,2114.34,2184.91
1993/10/28,2166.26,2172.88,2086.01,2101.55
1993/10/27,2102.06,2135,2068.53,2102.88
1993/10/26,2086.24,2093.2,2038.81,2072.3
1993/10/25,2081.6,2120.66,2072.27,2118.13
1993/10/22,2131.99,2149.11,2115.91,2144.58
1993/10/21,2146.76,2172.81,2142.59,2164.32
1993/10/20,2165.81,2184,2155.23,2174.23
1993/10/19,2172.01,2199.83,2152.35,2168.03
1993/10/18,2172.54,2215.29,2167.02,2210.23
1993/10/15,2213.32,2233.97,2189.81,2195.11
1993/10/14,2196.04,2205.03,2184.32,2196.98
1993/10/13,2198.75,2235.82,2189.48,2226.82
1993/10/12,2225.12,2236.22,2201.58,2207.51
1993/10/11,2214.47,2245.97,2204.97,2230.55
1993/10/8,2231.55,2267.41,2223.58,2252.7
1993/10/7,2247.88,2280.77,2229.59,2240.5
1993/10/6,2242.8,2291.27,2226.49,2259.73
1993/10/5,2262.2,2329.71,2236.22,2296.72
1993/10/4,2279.27,2286.1,2237.45,2243.87
1993/9/30,2226.58,2258.45,2202.55,2240.84
1993/9/29,2227.56,2250.81,2183.73,2189.16
1993/9/28,2177.63,2183.69,2155.97,2161.38
