"","Date","Open","High","Low","Close","Index","Country"
"5109","09-5-2013",2125.25,2127.86,2115.24,2122.43,"SSE Composite Index","China-Shanghai"
"5110","09-4-2013",2121.68,2133,2115.75,2127.62,"SSE Composite Index","China-Shanghai"
"5111","09-3-2013",2100.45,2123.85,2095.45,2123.11,"SSE Composite Index","China-Shanghai"
"5112","09-2-2013",2104.09,2108.68,2078.46,2098.45,"SSE Composite Index","China-Shanghai"
"5113","08-30-2013",2097.22,2114.39,2089.1,2098.38,"SSE Composite Index","China-Shanghai"
"5114","08-29-2013",2108.44,2110.89,2088.24,2097.23,"SSE Composite Index","China-Shanghai"
"5115","08-28-2013",2092.31,2113.82,2080.86,2101.3,"SSE Composite Index","China-Shanghai"
"5116","08-27-2013",2095.44,2105.38,2090.43,2103.57,"SSE Composite Index","China-Shanghai"
"5117","08-26-2013",2061.42,2097.34,2056.13,2096.47,"SSE Composite Index","China-Shanghai"
"5118","08-23-2013",2075.93,2079.85,2029.36,2057.46,"SSE Composite Index","China-Shanghai"
"5119","08-22-2013",2069.31,2083.33,2062.37,2067.12,"SSE Composite Index","China-Shanghai"
"5120","08-21-2013",2076.27,2076.32,2056.91,2072.96,"SSE Composite Index","China-Shanghai"
"5121","08-20-2013",2081.97,2098.98,2066.07,2072.59,"SSE Composite Index","China-Shanghai"
"5122","08-19-2013",2055.13,2091.13,2052.7,2085.6,"SSE Composite Index","China-Shanghai"
"5123","08-16-2013",2075.98,2198.85,2061.65,2068.45,"SSE Composite Index","China-Shanghai"
"5124","08-15-2013",2099.28,2108.41,2079.97,2081.88,"SSE Composite Index","China-Shanghai"
"5125","08-14-2013",2109.22,2122.97,2093.04,2100.14,"SSE Composite Index","China-Shanghai"
"5126","08-13-2013",2101.32,2106.4,2093.8,2106.16,"SSE Composite Index","China-Shanghai"
"5127","08-12-2013",2058.42,2102.35,2055.72,2101.28,"SSE Composite Index","China-Shanghai"
"5128","08-9-2013",2052.24,2061.71,2030.13,2052.23,"SSE Composite Index","China-Shanghai"
"5129","08-8-2013",2044.44,2058.56,2037.25,2044.9,"SSE Composite Index","China-Shanghai"
"5130","08-7-2013",2056.37,2069.56,2043.75,2046.78,"SSE Composite Index","China-Shanghai"
"5131","08-6-2013",2043.65,2066.74,2034.96,2060.5,"SSE Composite Index","China-Shanghai"
"5132","08-5-2013",2031.72,2050.91,2025.23,2050.48,"SSE Composite Index","China-Shanghai"
"5133","08-2-2013",2039.51,2047.08,2025.65,2029.42,"SSE Composite Index","China-Shanghai"
"5134","08-1-2013",2000.82,2029.93,1997.06,2029.07,"SSE Composite Index","China-Shanghai"
"5135","07-31-2013",2000.79,2015.47,1987.88,1993.8,"SSE Composite Index","China-Shanghai"
"5136","07-30-2013",1981.45,2006.23,1965.36,1990.06,"SSE Composite Index","China-Shanghai"
"5137","07-29-2013",1997.84,1997.84,1969.85,1976.31,"SSE Composite Index","China-Shanghai"
"5138","07-26-2013",2013.19,2021.57,2000.8,2010.85,"SSE Composite Index","China-Shanghai"
"5139","07-25-2013",2037.34,2045.37,2016.43,2021.17,"SSE Composite Index","China-Shanghai"
"5140","07-24-2013",2035.69,2042.77,2010.42,2033.33,"SSE Composite Index","China-Shanghai"
"5141","07-23-2013",2008.95,2051.53,2005.09,2043.88,"SSE Composite Index","China-Shanghai"
"5142","07-22-2013",1977.73,2005.47,1970.64,2004.76,"SSE Composite Index","China-Shanghai"
"5143","07-19-2013",2025.32,2035.22,1990.25,1992.65,"SSE Composite Index","China-Shanghai"
"5144","07-18-2013",2038.4,2043.37,2016.9,2023.4,"SSE Composite Index","China-Shanghai"
"5145","07-17-2013",2061.19,2075.81,2043.23,2044.92,"SSE Composite Index","China-Shanghai"
"5146","07-16-2013",2054.6,2066.36,2038.54,2065.72,"SSE Composite Index","China-Shanghai"
"5147","07-15-2013",2046.12,2076.66,2037.25,2059.39,"SSE Composite Index","China-Shanghai"
"5148","07-12-2013",2068.04,2074.86,2036.05,2039.49,"SSE Composite Index","China-Shanghai"
"5149","07-11-2013",2011.02,2092.87,2010.4,2072.99,"SSE Composite Index","China-Shanghai"
"5150","07-10-2013",1962.84,2009.36,1960.28,2008.13,"SSE Composite Index","China-Shanghai"
"5151","07-9-2013",1953.6,1969.15,1946.37,1965.45,"SSE Composite Index","China-Shanghai"
"5152","07-8-2013",1983.21,1983.21,1953.12,1958.27,"SSE Composite Index","China-Shanghai"
"5153","07-5-2013",2006.19,2021.54,2002.37,2007.2,"SSE Composite Index","China-Shanghai"
"5154","07-4-2013",1982.87,2022.14,1974.1,2006.1,"SSE Composite Index","China-Shanghai"
"5155","07-3-2013",1996.51,1996.54,1965.52,1994.27,"SSE Composite Index","China-Shanghai"
"5156","07-2-2013",1992.89,2007.62,1978.43,2006.56,"SSE Composite Index","China-Shanghai"
"5157","07-1-2013",1965.99,1995.92,1957.57,1995.24,"SSE Composite Index","China-Shanghai"
"5158","06-28-2013",1935.52,1987.98,1925.65,1979.21,"SSE Composite Index","China-Shanghai"
"5159","06-27-2013",1955.13,1980.54,1942.37,1950.01,"SSE Composite Index","China-Shanghai"
"5160","06-26-2013",1954.47,1959.16,1922.82,1951.5,"SSE Composite Index","China-Shanghai"
"5161","06-25-2013",1948.32,1963.57,1849.65,1959.51,"SSE Composite Index","China-Shanghai"
"5162","06-24-2013",2068.86,2068.86,1958.4,1963.24,"SSE Composite Index","China-Shanghai"
"5163","06-21-2013",2058.98,2085.86,2042.88,2073.1,"SSE Composite Index","China-Shanghai"
"5164","06-20-2013",2132.81,2132.81,2082.82,2084.02,"SSE Composite Index","China-Shanghai"
"5165","06-19-2013",2150.82,2150.82,2115.79,2143.45,"SSE Composite Index","China-Shanghai"
"5166","06-18-2013",2158.55,2161.68,2138.35,2159.29,"SSE Composite Index","China-Shanghai"
"5167","06-17-2013",2165.99,2169.36,2147.03,2156.21,"SSE Composite Index","China-Shanghai"
"5168","06-14-2013",2150.06,2163.85,2142.78,2162.04,"SSE Composite Index","China-Shanghai"
"5169","06-13-2013",2190.1,2190.1,2126.22,2148.36,"SSE Composite Index","China-Shanghai"
"5170","06-7-2013",2242.26,2250.63,2205.07,2210.9,"SSE Composite Index","China-Shanghai"
"5171","06-6-2013",2264.42,2266.69,2240.07,2242.11,"SSE Composite Index","China-Shanghai"
"5172","06-5-2013",2270.71,2276.86,2260.87,2270.93,"SSE Composite Index","China-Shanghai"
"5173","06-4-2013",2297.1,2297.1,2264.76,2272.42,"SSE Composite Index","China-Shanghai"
"5174","06-3-2013",2300.21,2313.42,2294.11,2299.25,"SSE Composite Index","China-Shanghai"
"5175","05-31-2013",2320.74,2325.53,2299.37,2300.59,"SSE Composite Index","China-Shanghai"
"5176","05-30-2013",2316.25,2325.72,2310.49,2317.75,"SSE Composite Index","China-Shanghai"
"5177","05-29-2013",2323.54,2334.33,2321.17,2324.02,"SSE Composite Index","China-Shanghai"
"5178","05-28-2013",2293.4,2322.1,2281.47,2321.32,"SSE Composite Index","China-Shanghai"
"5179","05-27-2013",2286.66,2301.7,2283.93,2293.08,"SSE Composite Index","China-Shanghai"
"5180","05-24-2013",2281.45,2292.6,2270.25,2288.53,"SSE Composite Index","China-Shanghai"
"5181","05-23-2013",2293.81,2304.95,2274.1,2275.67,"SSE Composite Index","China-Shanghai"
"5182","05-22-2013",2303.75,2314.18,2292.43,2302.4,"SSE Composite Index","China-Shanghai"
"5183","05-21-2013",2297.11,2305.3,2290.12,2305.11,"SSE Composite Index","China-Shanghai"
"5184","05-20-2013",2286.33,2309.39,2281.9,2299.99,"SSE Composite Index","China-Shanghai"
"5185","05-17-2013",2249.81,2288.09,2248.41,2282.87,"SSE Composite Index","China-Shanghai"
"5186","05-16-2013",2221.34,2252.87,2210.77,2251.81,"SSE Composite Index","China-Shanghai"
"5187","05-15-2013",2217.09,2225.19,2213.58,2224.8,"SSE Composite Index","China-Shanghai"
"5188","05-14-2013",2238.9,2239.93,2205.87,2217.01,"SSE Composite Index","China-Shanghai"
"5189","05-13-2013",2247.68,2250.85,2231.36,2241.92,"SSE Composite Index","China-Shanghai"
"5190","05-10-2013",2228.82,2247.67,2225.81,2246.83,"SSE Composite Index","China-Shanghai"
"5191","05-9-2013",2246.96,2247.86,2221.38,2232.97,"SSE Composite Index","China-Shanghai"
"5192","05-8-2013",2242.39,2255.21,2235.42,2246.3,"SSE Composite Index","China-Shanghai"
"5193","05-7-2013",2227.86,2240.26,2219.44,2235.57,"SSE Composite Index","China-Shanghai"
"5194","05-6-2013",2212.49,2236.07,2212.49,2231.17,"SSE Composite Index","China-Shanghai"
"5195","05-3-2013",2179.05,2222.81,2179.05,2205.5,"SSE Composite Index","China-Shanghai"
"5196","05-2-2013",2170.78,2179.65,2161.14,2174.12,"SSE Composite Index","China-Shanghai"
"5197","04-26-2013",2203.89,2210.58,2173.86,2177.91,"SSE Composite Index","China-Shanghai"
"5198","04-25-2013",2213.18,2224.63,2191.85,2199.31,"SSE Composite Index","China-Shanghai"
"5199","04-24-2013",2187.35,2226.12,2184.11,2218.32,"SSE Composite Index","China-Shanghai"
"5200","04-23-2013",2242.62,2242.62,2182.81,2184.54,"SSE Composite Index","China-Shanghai"
"5201","04-22-2013",2236.4,2245.12,2232.26,2242.17,"SSE Composite Index","China-Shanghai"
"5202","04-19-2013",2201.12,2250.11,2200.58,2244.64,"SSE Composite Index","China-Shanghai"
"5203","04-18-2013",2181.82,2206.03,2175.44,2197.6,"SSE Composite Index","China-Shanghai"
"5204","04-17-2013",2195.03,2197.51,2178.47,2193.8,"SSE Composite Index","China-Shanghai"
"5205","04-16-2013",2169.63,2196.43,2165.78,2194.85,"SSE Composite Index","China-Shanghai"
"5206","04-15-2013",2199.91,2204.99,2177.39,2181.94,"SSE Composite Index","China-Shanghai"
"5207","04-12-2013",2218.09,2226.26,2204.44,2206.78,"SSE Composite Index","China-Shanghai"
"5208","04-11-2013",2236.98,2242.48,2217.26,2219.55,"SSE Composite Index","China-Shanghai"
"5209","04-10-2013",2224.93,2233.04,2212.56,2226.13,"SSE Composite Index","China-Shanghai"
"5210","04-9-2013",2215.47,2234.72,2215.47,2225.77,"SSE Composite Index","China-Shanghai"
"5211","04-8-2013",2196.24,2212.59,2180.67,2211.59,"SSE Composite Index","China-Shanghai"
"5212","04-3-2013",2232.69,2241.34,2217.25,2225.3,"SSE Composite Index","China-Shanghai"
"5213","04-2-2013",2234.9,2253.42,2220.44,2227.74,"SSE Composite Index","China-Shanghai"
"5214","04-1-2013",2229.46,2243.95,2227.31,2234.4,"SSE Composite Index","China-Shanghai"
"5215","03-29-2013",2238.48,2246.87,2228.81,2236.62,"SSE Composite Index","China-Shanghai"
"5216","03-28-2013",2273.55,2273.55,2232.91,2236.3,"SSE Composite Index","China-Shanghai"
"5217","03-27-2013",2299.38,2323.48,2289,2301.26,"SSE Composite Index","China-Shanghai"
"5218","03-26-2013",2318.58,2319.99,2281.12,2297.67,"SSE Composite Index","China-Shanghai"
"5219","03-25-2013",2334.73,2344.89,2319.91,2326.71,"SSE Composite Index","China-Shanghai"
"5220","03-22-2013",2321.4,2332,2314.97,2328.28,"SSE Composite Index","China-Shanghai"
"5221","03-21-2013",2318.2,2330.81,2311.6,2324.24,"SSE Composite Index","China-Shanghai"
"5222","03-20-2013",2257.74,2317.86,2257.42,2317.37,"SSE Composite Index","China-Shanghai"
"5223","03-19-2013",2244.27,2261.31,2232.02,2257.43,"SSE Composite Index","China-Shanghai"
"5224","03-18-2013",2267.29,2276.05,2239.21,2240.02,"SSE Composite Index","China-Shanghai"
"5225","03-15-2013",2269.31,2312.08,2250.01,2278.4,"SSE Composite Index","China-Shanghai"
"5226","03-14-2013",2255.78,2276.22,2253.31,2270.28,"SSE Composite Index","China-Shanghai"
"5227","03-13-2013",2282.17,2286.33,2253.25,2263.97,"SSE Composite Index","China-Shanghai"
"5228","03-12-2013",2309.16,2333.29,2264.83,2286.6,"SSE Composite Index","China-Shanghai"
"5229","03-11-2013",2314.68,2320.96,2296.58,2310.59,"SSE Composite Index","China-Shanghai"
"5230","03-8-2013",2326.42,2333.67,2314.59,2318.61,"SSE Composite Index","China-Shanghai"
"5231","03-7-2013",2340.44,2352.02,2304.27,2324.29,"SSE Composite Index","China-Shanghai"
"5232","03-6-2013",2333.61,2351.44,2321.6,2347.18,"SSE Composite Index","China-Shanghai"
"5233","03-5-2013",2274.81,2328.14,2270.1,2326.31,"SSE Composite Index","China-Shanghai"
"5234","03-4-2013",2332.08,2333.54,2259.25,2273.4,"SSE Composite Index","China-Shanghai"
"5235","02-28-2013",2322.32,2366.16,2308.92,2365.59,"SSE Composite Index","China-Shanghai"
"5236","02-27-2013",2297.77,2324.63,2292.03,2313.22,"SSE Composite Index","China-Shanghai"
"5237","02-26-2013",2313.74,2340.71,2289.89,2293.34,"SSE Composite Index","China-Shanghai"
"5238","02-25-2013",2320.62,2338.78,2315.01,2325.82,"SSE Composite Index","China-Shanghai"
"5239","02-22-2013",2322.94,2330.88,2308.76,2314.16,"SSE Composite Index","China-Shanghai"
"5240","02-21-2013",2378.82,2378.82,2309.17,2325.95,"SSE Composite Index","China-Shanghai"
"5241","02-20-2013",2383.49,2397.94,2370.61,2397.18,"SSE Composite Index","China-Shanghai"
"5242","02-19-2013",2420.26,2427.07,2373.53,2382.91,"SSE Composite Index","China-Shanghai"
"5243","02-18-2013",2441.91,2444.8,2415.43,2421.56,"SSE Composite Index","China-Shanghai"
"5244","02-8-2013",2416.62,2443.03,2414.4,2432.4,"SSE Composite Index","China-Shanghai"
"5245","02-7-2013",2430.69,2433.89,2394.22,2418.53,"SSE Composite Index","China-Shanghai"
"5246","02-6-2013",2432.68,2441.73,2427.7,2434.48,"SSE Composite Index","China-Shanghai"
"5247","02-5-2013",2411,2437.41,2403.3,2433.13,"SSE Composite Index","China-Shanghai"
"5248","02-4-2013",2425.92,2440.38,2417.58,2428.15,"SSE Composite Index","China-Shanghai"
"5249","02-1-2013",2377.41,2421.15,2369.57,2419.02,"SSE Composite Index","China-Shanghai"
"5250","01-31-2013",2383.43,2391.82,2371.23,2385.42,"SSE Composite Index","China-Shanghai"
"5251","01-30-2013",2360.75,2383.76,2347.89,2382.47,"SSE Composite Index","China-Shanghai"
"5252","01-29-2013",2347.21,2363.8,2337.35,2358.98,"SSE Composite Index","China-Shanghai"
"5253","01-28-2013",2295.35,2346.92,2295.35,2346.51,"SSE Composite Index","China-Shanghai"
"5254","01-25-2013",2300,2308.38,2288.26,2291.3,"SSE Composite Index","China-Shanghai"
"5255","01-24-2013",2320.26,2362.94,2287.3,2302.6,"SSE Composite Index","China-Shanghai"
"5256","01-23-2013",2308.52,2325.12,2296.49,2320.91,"SSE Composite Index","China-Shanghai"
"5257","01-22-2013",2326.49,2335.81,2301.3,2315.14,"SSE Composite Index","China-Shanghai"
"5258","01-21-2013",2321.49,2329.58,2305.1,2328.22,"SSE Composite Index","China-Shanghai"
"5259","01-18-2013",2295.81,2324.51,2285.97,2317.07,"SSE Composite Index","China-Shanghai"
"5260","01-17-2013",2305.14,2305.6,2275.88,2284.91,"SSE Composite Index","China-Shanghai"
"5261","01-16-2013",2322.16,2326.76,2279.51,2309.5,"SSE Composite Index","China-Shanghai"
"5262","01-15-2013",2312.47,2332.78,2309.32,2325.68,"SSE Composite Index","China-Shanghai"
"5263","01-14-2013",2236.29,2317.62,2235.11,2311.74,"SSE Composite Index","China-Shanghai"
"5264","01-11-2013",2285.19,2290.2,2234.95,2243,"SSE Composite Index","China-Shanghai"
"5265","01-10-2013",2274.38,2295.48,2268.65,2283.66,"SSE Composite Index","China-Shanghai"
"5266","01-9-2013",2271.3,2283.9,2259.05,2275.34,"SSE Composite Index","China-Shanghai"
"5267","01-8-2013",2284.65,2289.14,2262.98,2276.07,"SSE Composite Index","China-Shanghai"
"5268","01-7-2013",2271.66,2293.32,2266.86,2285.36,"SSE Composite Index","China-Shanghai"
"5269","01-4-2013",2289.51,2296.11,2256.56,2276.99,"SSE Composite Index","China-Shanghai"
"5270","12-31-2012",2236.46,2269.51,2236.46,2269.13,"SSE Composite Index","China-Shanghai"
"5271","12-28-2012",2207.91,2234.87,2204,2233.25,"SSE Composite Index","China-Shanghai"
"5272","12-27-2012",2223.65,2234.72,2204.79,2205.9,"SSE Composite Index","China-Shanghai"
"5273","12-26-2012",2211.59,2220.48,2206.79,2219.13,"SSE Composite Index","China-Shanghai"
"5274","12-25-2012",2154.32,2220.26,2146.86,2213.61,"SSE Composite Index","China-Shanghai"
"5275","12-24-2012",2150.65,2170.39,2149.82,2159.05,"SSE Composite Index","China-Shanghai"
"5276","12-21-2012",2169.57,2190.4,2148.17,2153.31,"SSE Composite Index","China-Shanghai"
"5277","12-20-2012",2156.19,2174.82,2142.95,2168.35,"SSE Composite Index","China-Shanghai"
"5278","12-19-2012",2158.67,2175.39,2154.29,2162.24,"SSE Composite Index","China-Shanghai"
"5279","12-18-2012",2155.86,2183.71,2144.73,2162.46,"SSE Composite Index","China-Shanghai"
"5280","12-17-2012",2152.1,2169.57,2151.94,2160.34,"SSE Composite Index","China-Shanghai"
"5281","12-14-2012",2062.69,2152.5,2062.54,2150.63,"SSE Composite Index","China-Shanghai"
"5282","12-13-2012",2077.42,2081.36,2059.47,2061.48,"SSE Composite Index","China-Shanghai"
"5283","12-12-2012",2073.27,2085.93,2066.39,2082.73,"SSE Composite Index","China-Shanghai"
"5284","12-11-2012",2077.56,2088.63,2070.19,2074.7,"SSE Composite Index","China-Shanghai"
"5285","12-10-2012",2067.32,2087.01,2064.61,2083.77,"SSE Composite Index","China-Shanghai"
"5286","12-7-2012",2028.77,2065.74,2023.96,2061.79,"SSE Composite Index","China-Shanghai"
"5287","12-6-2012",2029.56,2036.61,2018.38,2029.24,"SSE Composite Index","China-Shanghai"
"5288","12-5-2012",1973.11,2040.6,1970.2,2031.91,"SSE Composite Index","China-Shanghai"
"5289","12-4-2012",1956.62,1980.12,1949.46,1975.14,"SSE Composite Index","China-Shanghai"
"5290","12-3-2012",1977.25,1988.19,1957.88,1959.77,"SSE Composite Index","China-Shanghai"
"5291","11-30-2012",1961.81,1983.42,1959.33,1980.12,"SSE Composite Index","China-Shanghai"
"5292","11-29-2012",1972.92,1980.56,1961.82,1963.49,"SSE Composite Index","China-Shanghai"
"5293","11-28-2012",1984.48,1984.86,1968.21,1973.52,"SSE Composite Index","China-Shanghai"
"5294","11-27-2012",2012.08,2014.21,1990.34,1991.17,"SSE Composite Index","China-Shanghai"
"5295","11-26-2012",2023.34,2027.27,2014.03,2017.46,"SSE Composite Index","China-Shanghai"
"5296","11-23-2012",2020.02,2034.88,2017,2027.38,"SSE Composite Index","China-Shanghai"
"5297","11-22-2012",2021.21,2023.09,2009.72,2015.61,"SSE Composite Index","China-Shanghai"
"5298","11-21-2012",2008.21,2031.15,1995.17,2030.32,"SSE Composite Index","China-Shanghai"
"5299","11-20-2012",2020.43,2023.61,2004.17,2008.92,"SSE Composite Index","China-Shanghai"
"5300","11-19-2012",2013.25,2018.38,1995.72,2016.98,"SSE Composite Index","China-Shanghai"
"5301","11-16-2012",2026.56,2028.69,2001.72,2014.72,"SSE Composite Index","China-Shanghai"
"5302","11-15-2012",2045.46,2053.56,2029.87,2030.29,"SSE Composite Index","China-Shanghai"
"5303","11-14-2012",2047.26,2056.49,2040.17,2055.42,"SSE Composite Index","China-Shanghai"
"5304","11-13-2012",2078.13,2078.13,2044.04,2047.89,"SSE Composite Index","China-Shanghai"
"5305","11-12-2012",2069.21,2079.57,2061.84,2079.27,"SSE Composite Index","China-Shanghai"
"5306","11-9-2012",2066.49,2077.23,2062.42,2069.07,"SSE Composite Index","China-Shanghai"
"5307","11-8-2012",2091.25,2092.57,2070.65,2071.51,"SSE Composite Index","China-Shanghai"
"5308","11-7-2012",2102.42,2112.63,2093.29,2105.73,"SSE Composite Index","China-Shanghai"
"5309","11-6-2012",2113.66,2114.79,2078.47,2106,"SSE Composite Index","China-Shanghai"
"5310","11-5-2012",2113.33,2123.33,2104.58,2114.03,"SSE Composite Index","China-Shanghai"
"5311","11-2-2012",2105.45,2119.22,2096.53,2117.05,"SSE Composite Index","China-Shanghai"
"5312","11-1-2012",2070.02,2109.5,2069.95,2104.43,"SSE Composite Index","China-Shanghai"
"5313","10-31-2012",2061.12,2070.48,2053.58,2068.88,"SSE Composite Index","China-Shanghai"
"5314","10-30-2012",2059.2,2075.91,2054.26,2062.35,"SSE Composite Index","China-Shanghai"
"5315","10-29-2012",2061.85,2068.24,2053.09,2058.94,"SSE Composite Index","China-Shanghai"
"5316","10-26-2012",2100.1,2102.16,2058.06,2066.21,"SSE Composite Index","China-Shanghai"
"5317","10-25-2012",2114.76,2128.74,2100.61,2101.58,"SSE Composite Index","China-Shanghai"
"5318","10-24-2012",2106.83,2124,2104.67,2115.99,"SSE Composite Index","China-Shanghai"
"5319","10-23-2012",2132.11,2136.22,2111.92,2114.45,"SSE Composite Index","China-Shanghai"
"5320","10-22-2012",2118.52,2138.03,2112.75,2132.76,"SSE Composite Index","China-Shanghai"
"5321","10-19-2012",2129.82,2136.87,2125.74,2128.3,"SSE Composite Index","China-Shanghai"
"5322","10-18-2012",2108.5,2137.69,2107.49,2131.69,"SSE Composite Index","China-Shanghai"
"5323","10-17-2012",2104.28,2113.16,2088.04,2105.62,"SSE Composite Index","China-Shanghai"
"5324","10-16-2012",2097.05,2111.78,2089.69,2098.81,"SSE Composite Index","China-Shanghai"
"5325","10-15-2012",2105.02,2107.2,2085.11,2098.7,"SSE Composite Index","China-Shanghai"
"5326","10-12-2012",2109.07,2127.31,2092.51,2104.93,"SSE Composite Index","China-Shanghai"
"5327","10-11-2012",2114.23,2117.84,2101.14,2102.87,"SSE Composite Index","China-Shanghai"
"5328","10-10-2012",2111.59,2121.99,2102.53,2119.94,"SSE Composite Index","China-Shanghai"
"5329","10-9-2012",2081.59,2119.34,2081.59,2115.23,"SSE Composite Index","China-Shanghai"
"5330","10-8-2012",2084.85,2096.26,2063.09,2074.42,"SSE Composite Index","China-Shanghai"
"5331","09-28-2012",2042.89,2089.63,2040.35,2086.17,"SSE Composite Index","China-Shanghai"
"5332","09-27-2012",2003.1,2068.07,2002.32,2056.32,"SSE Composite Index","China-Shanghai"
"5333","09-26-2012",2027.85,2033.04,1999.48,2004.17,"SSE Composite Index","China-Shanghai"
"5334","09-25-2012",2028.63,2039.1,2021.81,2029.29,"SSE Composite Index","China-Shanghai"
"5335","09-24-2012",2015.77,2040.85,2005.26,2033.19,"SSE Composite Index","China-Shanghai"
"5336","09-21-2012",2020.55,2041.95,2018.26,2026.69,"SSE Composite Index","China-Shanghai"
"5337","09-20-2012",2060.31,2060.31,2023.09,2024.84,"SSE Composite Index","China-Shanghai"
"5338","09-19-2012",2061.06,2069.95,2055.2,2067.83,"SSE Composite Index","China-Shanghai"
"5339","09-18-2012",2069.34,2074.76,2053.66,2059.54,"SSE Composite Index","China-Shanghai"
"5340","09-17-2012",2120.62,2121.58,2077.48,2078.5,"SSE Composite Index","China-Shanghai"
"5341","09-14-2012",2127.39,2136.23,2111.12,2123.85,"SSE Composite Index","China-Shanghai"
"5342","09-13-2012",2123.84,2130.08,2110,2110.38,"SSE Composite Index","China-Shanghai"
"5343","09-12-2012",2129.69,2137.89,2109.14,2126.55,"SSE Composite Index","China-Shanghai"
"5344","09-11-2012",2127.52,2127.52,2107.22,2120.55,"SSE Composite Index","China-Shanghai"
"5345","09-10-2012",2128.07,2140.17,2120.49,2134.89,"SSE Composite Index","China-Shanghai"
"5346","09-7-2012",2062.99,2145,2062.99,2127.76,"SSE Composite Index","China-Shanghai"
"5347","09-6-2012",2040.67,2052.95,2036.37,2051.92,"SSE Composite Index","China-Shanghai"
"5348","09-5-2012",2038.87,2048.32,2029.05,2037.68,"SSE Composite Index","China-Shanghai"
"5349","09-4-2012",2060.61,2063.82,2039.27,2043.65,"SSE Composite Index","China-Shanghai"
"5350","09-3-2012",2044.82,2066.78,2041.16,2059.15,"SSE Composite Index","China-Shanghai"
"5351","08-31-2012",2046.29,2059.3,2044.65,2047.52,"SSE Composite Index","China-Shanghai"
"5352","08-30-2012",2044.03,2060.18,2032.54,2052.58,"SSE Composite Index","China-Shanghai"
"5353","08-29-2012",2066.82,2073.95,2051.77,2053.23,"SSE Composite Index","China-Shanghai"
"5354","08-28-2012",2054.97,2083.96,2052.49,2073.15,"SSE Composite Index","China-Shanghai"
"5355","08-27-2012",2085.37,2085.37,2055.38,2055.71,"SSE Composite Index","China-Shanghai"
"5356","08-24-2012",2108.36,2109.82,2089.22,2092.1,"SSE Composite Index","China-Shanghai"
"5357","08-23-2012",2106.96,2118.74,2097.08,2113.07,"SSE Composite Index","China-Shanghai"
"5358","08-22-2012",2118.88,2121.15,2097.6,2107.71,"SSE Composite Index","China-Shanghai"
"5359","08-21-2012",2106.38,2124.19,2103.07,2118.27,"SSE Composite Index","China-Shanghai"
"5360","08-20-2012",2102.23,2110.78,2089.02,2106.96,"SSE Composite Index","China-Shanghai"
"5361","08-17-2012",2111.65,2120.71,2100.79,2114.89,"SSE Composite Index","China-Shanghai"
"5362","08-16-2012",2116.08,2122.68,2109.66,2112.2,"SSE Composite Index","China-Shanghai"
"5363","08-15-2012",2138.28,2139.14,2118.5,2118.94,"SSE Composite Index","China-Shanghai"
"5364","08-14-2012",2137.05,2144.01,2119.25,2142.52,"SSE Composite Index","China-Shanghai"
"5365","08-13-2012",2164.04,2164.04,2134.55,2136.08,"SSE Composite Index","China-Shanghai"
"5366","08-10-2012",2172.96,2176.8,2165.28,2168.81,"SSE Composite Index","China-Shanghai"
"5367","08-9-2012",2159.43,2175.54,2148.69,2174.1,"SSE Composite Index","China-Shanghai"
"5368","08-8-2012",2158.98,2168.73,2153.02,2160.99,"SSE Composite Index","China-Shanghai"
"5369","08-7-2012",2153.09,2159.68,2148.9,2157.62,"SSE Composite Index","China-Shanghai"
"5370","08-6-2012",2129.15,2158.68,2127.26,2154.92,"SSE Composite Index","China-Shanghai"
"5371","08-3-2012",2113.96,2133.27,2108.33,2132.8,"SSE Composite Index","China-Shanghai"
"5372","08-2-2012",2120.15,2126.46,2103.5,2111.18,"SSE Composite Index","China-Shanghai"
"5373","08-1-2012",2101.72,2130.71,2101.71,2123.36,"SSE Composite Index","China-Shanghai"
"5374","07-31-2012",2109.32,2116.9,2100.25,2103.63,"SSE Composite Index","China-Shanghai"
"5375","07-30-2012",2128.16,2137.74,2107.63,2109.91,"SSE Composite Index","China-Shanghai"
"5376","07-27-2012",2132.01,2139.15,2120.63,2128.76,"SSE Composite Index","China-Shanghai"
"5377","07-26-2012",2134.99,2147.66,2124.16,2126,"SSE Composite Index","China-Shanghai"
"5378","07-25-2012",2141.04,2151.45,2132.83,2136.15,"SSE Composite Index","China-Shanghai"
"5379","07-24-2012",2132.32,2158.95,2131.01,2146.59,"SSE Composite Index","China-Shanghai"
"5380","07-23-2012",2154.17,2154.17,2135.56,2141.4,"SSE Composite Index","China-Shanghai"
"5381","07-20-2012",2180.01,2185.73,2162.06,2168.64,"SSE Composite Index","China-Shanghai"
"5382","07-19-2012",2164.27,2197.79,2159.94,2184.84,"SSE Composite Index","China-Shanghai"
"5383","07-18-2012",2159.86,2170.3,2138.79,2169.1,"SSE Composite Index","China-Shanghai"
"5384","07-17-2012",2142.43,2165.33,2141.48,2161.19,"SSE Composite Index","China-Shanghai"
"5385","07-16-2012",2187.89,2188.06,2146.15,2147.96,"SSE Composite Index","China-Shanghai"
"5386","07-13-2012",2180.17,2198.66,2177.92,2185.9,"SSE Composite Index","China-Shanghai"
"5387","07-12-2012",2172.06,2197.04,2152.67,2185.49,"SSE Composite Index","China-Shanghai"
"5388","07-11-2012",2160.02,2176.49,2156.6,2175.38,"SSE Composite Index","China-Shanghai"
