Time,Field,Curde_THB,Curde_USD,Condensate_USD,Condensate_THB,Gas_THB,Gas_USD,LPG_HB,LPG_USD
2016-01-01,N Kung,995.5771,27.86,-,-,189.7427,189.7427,-,-
2016-01-01,Na sanun East,855.1437,23.6775,-,-,-,-,-,-
2016-01-01,NamPhong,-,-,-,-,91.489,2.5332,-,-
2016-01-01,Nong Phuk Chi_A,908.6283,25.1584,-,-,-,-,-,-
2016-01-01,Nong Phuk Chi_B,908.6283,25.1584,-,-,-,-,-,-
2016-01-01,Nong Yao,882.2475,24.3595,-,-,-,-,-,-
2016-01-01,North Pailin,-,-,1099.1014,30.757,274.4596,274.4596,-,-
2016-01-01,Pailin,-,-,1099.1014,30.757,274.4596,274.4596,-,-
2016-01-01,Pakarang,995.5771,27.86,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,Pakarang South,-,-,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,Pladang,995.5771,27.86,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,Pladang_PLCPP2,-,-,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,Plamuk,995.5771,27.86,-,-,189.7427,189.7427,-,-
2016-01-01,platong,995.5771,27.86,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,Platong U3,995.5771,27.86,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,POE Na sanun East,855.1437,23.6775,-,-,-,-,-,-
2016-01-01,Rajapurek,-,-,-,-,138.7024,3.8404,-,-
2016-01-01,S Baanpot,-,-,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,S Gomin,-,-,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,Sangkajai,914.0458,25.3084,-,-,-,-,-,-
2016-01-01,Satun,-,-,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,Sinphuhorm_E5N,-,-,1211.6523,33.5486,125.0428,3.4622,-,-
2016-01-01,Sinphuhorm_EU1,-,-,1211.6523,33.5486,125.0428,3.4622,-,-
2016-01-01,Sirikit,1007.3667,27.8923,-,-,52.6728,1.4583,13.9995,0.3876
2016-01-01,Songkhla,785.0754,21.66,-,-,-,-,-,-
2016-01-01,Songkhla D,784.9086,21.66,-,-,-,-,-,-
2016-01-01,Songkhla E,785.4371,21.66,-,-,-,-,-,-
2016-01-01,South Platong,995.5771,27.86,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,South Satun,-,-,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,South Trat,-,-,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,Surat,995.5771,27.86,-,-,189.7427,189.7427,-,-
2016-01-01,Surin,945.5481,26.46,-,-,0,0,-,-
2016-01-01,SW Platong_U2,995.5771,27.86,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,SW. platong,995.5771,27.86,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,Tantawan,-,-,-,-,138.7402,3.8415,-,-
2016-01-01,Trat 11A,-,-,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,Trat U3,-,-,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,Uthong,908.6283,25.1584,-,-,-,-,-,-
2016-01-01,Wang Phai Sung,877.9692,24.3095,-,-,-,-,-,-
2016-01-01,WBEXT-3,887.7206,24.5795,-,-,-,-,-,-
2016-01-01,West Jakrawan,-,-,1177.4111,32.9484,189.7427,189.7427,-,-
2016-01-01,wichain Buri_Sri Thep,810.8687,22.4516,-,-,-,-,-,-
2016-01-01,Yala 10A,995.5771,27.86,-,-,189.7427,189.7427,-,-
2016-01-01,Yala U2,995.5771,27.86,-,-,189.7427,189.7427,-,-
2016-01-01,Yala U3,995.5771,27.86,-,-,189.7427,189.7427,-,-
2016-01-01,Yungthong,995.5771,27.86,-,-,189.7427,5.2537,-,-
2016-02-01,Arthit,-,-,1157.132,32.4902,224.2402,6.3063,-,-
2016-02-01,Baanpot,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Bauluang,911.8508,25.603,-,-,-,-,-,-
2016-02-01,Benchamas,1029.1373,28.953,-,-,138.5809,3.8973,-,-
2016-02-01,Benchamas North,1029.1373,28.953,-,-,138.5809,3.8973,-,-
2016-02-01,Bongkot,-,-,1113.34,31.2606,181.3906,5.1012,-,-
2016-02-01,Bongkot South,-,-,1111.1612,31.2606,287.7365,8.0919,-,-
2016-02-01,Bung Maung,930.0051,26.1543,-,-,-,-,-,-
2016-02-01,Bung Ya,930.0051,26.1543,-,-,-,-,-,-
2016-02-01,Bung Ya Nongsa,930.0051,26.1543,-,-,-,-,-,-
2016-02-01,Burapa,990.305,27.8501,-,-,28.4467,0.8,-,-
2016-02-01,Chaba,-,-,-,-,138.5809,3.8973,-,-
2016-02-01,Dara,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Erawan,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Funan,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Gomin,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Jakrawan,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Jarmjuree North,1029.1373,28.953,-,-,-,-,-,-
2016-02-01,Jasmine,1025.7988,28.8026,-,-,-,-,-,-
2016-02-01,Kamphaengsaen,906.7748,25.501,-,-,-,-,-,-
2016-02-01,Kaphong,1120.5938,31.4,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Kaphong 10A,1120.5938,31.4,-,-,189.7427,5.3361,-,-
2016-02-01,Kaphong U3,1120.5938,31.4,-,-,189.7427,5.3361,-,-
2016-02-01,L53A,869.6198,24.4561,-,-,-,-,-,-
2016-02-01,L53D,816.3462,22.9579,-,-,-,-,-,-
2016-02-01,L53G,910.0781,25.5939,-,-,-,-,-,-
2016-02-01,Lanta,1029.1373,28.953,-,-,138.5809,3.9368,-,-
2016-02-01,Maliwan,1029.1373,28.953,-,-,138.5809,3.8973,-,-
2016-02-01,Manora,885.1204,24.8526,-,-,-,-,-,-
2016-02-01,Morakot,-,-,1154.1219,32.4289,274.4596,7.7186,-,-
2016-02-01,N Kung,1120.5938,31.4,-,-,189.7427,5.3361,-,-
2016-02-01,Na sanun East,850.6174,23.9217,-,-,-,-,-,-
2016-02-01,NamPhong,-,-,-,-,91.4107,2.57,-,-
2016-02-01,Nong Phuk Chi_A,906.7748,25.501,-,-,-,-,-,-
2016-02-01,Nong Phuk Chi_B,906.7748,25.501,-,-,-,-,-,-
2016-02-01,Nong Yao,945.7056,26.8526,-,-,-,-,-,-
2016-02-01,North Pailin,-,-,1154.1219,32.4289,274.4596,7.7186,-,-
2016-02-01,Pailin,-,-,1154.1219,32.4289,274.4596,7.7186,-,-
2016-02-01,Pakarang,1120.5938,31.4,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Pakarang South,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Pladang,1120.5938,31.4,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Pladang_PLCPP2,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Plamuk,1120.5938,31.4,-,-,189.7427,5.3361,-,-
2016-02-01,platong,1120.5938,31.4,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Platong U3,1120.5938,31.4,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,POE Na sanun East,850.6174,23.9217,-,-,-,-,-,-
2016-02-01,Rajapurek,1116.7489,31.603,-,-,138.5809,3.8973,-,-
2016-02-01,S Baanpot,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,S Gomin,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Sangkajai,912.1085,25.651,-,-,-,-,-,-
2016-02-01,Satun,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Sinphuhorm_E5N,-,-,1213.7433,34.1338,116.8064,3.2848,-,-
2016-02-01,Sinphuhorm_EU1,-,-,1213.7433,34.1338,116.8064,3.2848,-,-
2016-02-01,Sirikit,1044.3751,29.3707,-,-,51.8658,1.4585,13.9995,0.3937
2016-02-01,South Platong,1120.5938,31.4,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,South Satun,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,South Trat,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Surat,1120.5938,31.4,-,-,189.7427,5.3361,-,-
2016-02-01,Surin,1029.1373,28.953,-,-,0,0,-,-
2016-02-01,SW Platong_U2,1120.5938,31.4,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,SW. platong,1120.5938,31.4,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Tantawan,1116.7489,31.603,-,-,138.5809,3.8973,-,-
2016-02-01,Trat 11A,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Trat U3,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,Uthong,906.7748,25.501,-,-,-,-,-,-
2016-02-01,Wang Phai Sung,953.0576,26.8026,-,-,-,-,-,-
2016-02-01,WBEXT-3,880.9451,24.7746,-,-,-,-,-,-
2016-02-01,West Jakrawan,-,-,1207.4345,33.8851,189.7427,5.3361,-,-
2016-02-01,wichain Buri_Sri Thep,809.3874,22.7622,-,-,-,-,-,-
2016-02-01,Yala 10A,1120.5938,31.4,-,-,189.7427,5.3361,-,-
2016-02-01,Yala U2,1120.5938,31.4,-,-,189.7427,5.3361,-,-
2016-02-01,Yala U3,1120.5938,31.4,-,-,189.7427,5.3361,-,-
2016-02-01,Yungthong,-,-,-,-,189.7427,5.3902,-,-
2016-03-01,Arthit,-,-,-,-,224.2402,6.4214,-,-
2016-03-01,Arthit_G8/50,-,-,-,-,224.2402,6.4383,-,-
2016-03-01,Baanpot,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Bauluang,1097.9798,31.442,-,-,-,-,-,-
2016-03-01,Benchamas,1270.3183,36.042,-,-,138.5809,3.9789,-,-
2016-03-01,Benchamas North,1270.3183,36.042,-,-,138.5809,3.9789,-,-
2016-03-01,Bongkot,-,-,1101.7955,31.2606,181.3906,5.208,-,-
2016-03-01,Bongkot South,-,-,1101.7955,31.2606,287.7365,8.2614,-,-
2016-03-01,Bung Maung,1087.866,30.9131,-,-,-,-,-,-
2016-03-01,Bung Ya,1087.866,30.9131,-,-,-,-,-,-
2016-03-01,Bung Ya Nongsa,1087.866,30.9131,-,-,-,-,-,-
2016-03-01,Burapa,1163.0694,33.0501,-,-,28.1529,0.8083,-,-
2016-03-01,Chaba,-,-,-,-,138.5809,3.9789,-,-
2016-03-01,Dara,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Erawan,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Funan,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Gomin,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Jakrawan,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Jarmjuree North,1270.3183,36.042,-,-,-,-,-,-
2016-03-01,Jasmine,1223.7147,34.6418,-,-,-,-,-,-
2016-03-01,Kamphaengsaen,1059.9982,30.1212,-,-,-,-,-,-
2016-03-01,Kaphong,1289.4166,36.64,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Kaphong 10A,1289.4166,36.64,-,-,189.7427,5.4478,-,-
2016-03-01,Kaphong U3,1289.4166,36.64,-,-,189.7427,5.4478,-,-
2016-03-01,L33,1005.3781,28.5691,-,-,-,-,-,-
2016-03-01,L53A,1015.4568,28.8555,-,-,-,-,-,-
2016-03-01,L53D,956.7616,27.1876,-,-,-,-,-,-
2016-03-01,L53G,1064.9812,30.2628,-,-,-,-,-,-
2016-03-01,Lanta,1270.3183,36.042,-,-,138.5809,3.9789,-,-
2016-03-01,Maliwan,1270.3183,36.042,-,-,138.5809,3.9789,-,-
2016-03-01,Manora,1082.9233,30.6918,-,-,-,-,-,-
2016-03-01,Morakot,-,-,1325.4202,37.5554,274.4596,7.8802,-,-
2016-03-01,N Kung,1289.4166,36.64,-,-,189.7427,5.4478,-,-
2016-03-01,Na sanun East,996.4184,28.3145,-,-,-,-,-,-
2016-03-01,NamPhong,-,-,-,-,99.1197,2.8166,-,-
2016-03-01,Nong Phuk Chi_A,1059.9982,30.1212,-,-,-,-,-,-
2016-03-01,Nong Phuk Chi_B,1059.9982,30.1212,-,-,-,-,-,-
2016-03-01,Nong Yao,946.0574,26.8526,-,-,-,-,-,-
2016-03-01,North Pailin,-,-,1325.4202,37.5554,274.4596,7.8802,-,-
2016-03-01,Pailin,-,-,1325.4202,37.5554,274.4596,7.8802,-,-
2016-03-01,Pakarang,1289.4166,36.64,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Pakarang South,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Pladang,1289.4166,36.64,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Pladang_PLCPP2,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Plamuk,1289.4166,36.64,-,-,189.7427,5.4478,-,-
2016-03-01,platong,1289.4166,36.64,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Platong U3,1289.4166,36.64,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,POE Na sanun East,996.4184,28.3145,-,-,-,-,-,-
2016-03-01,Rajapurek,1326.438,37.692,-,-,138.5809,3.9789,-,-
2016-03-01,S Baanpot,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,S Gomin,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Sangkajai,1065.2768,30.2712,-,-,-,-,-,-
2016-03-01,Satun,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Sinphuhorm_E5N,-,-,1382.1971,39.2769,111.4605,3.1673,-,-
2016-03-01,Sinphuhorm_EU1,-,-,1382.1971,39.2769,111.4605,3.1673,-,-
2016-03-01,Sirikit,1208.7052,34.3469,-,-,51.3345,1.4739,13.9995,0.4019
2016-03-01,South Platong,1289.4166,36.64,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,South Satun,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,South Trat,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Surat,1289.4166,36.64,-,-,189.7427,5.4478,-,-
2016-03-01,Surin,1270.3183,36.042,-,-,138.5809,3.9789,-,-
2016-03-01,SW Platong_U2,1289.4166,36.64,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,SW. platong,1289.4166,36.64,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Tantawan,1326.438,37.692,-,-,138.5809,3.9789,-,-
2016-03-01,Trat 11A,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Trat U3,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,Uthong,1059.9982,30.1212,-,-,-,-,-,-
2016-03-01,Wang Phai Sung,1148.7008,32.6418,-,-,-,-,-,-
2016-03-01,WBEXT-3,1028.9315,29.2384,-,-,-,-,-,-
2016-03-01,West Jakrawan,-,-,1379.7917,39.096,189.7427,5.4478,-,-
2016-03-01,wichain Buri_Sri Thep,944.9162,26.851,-,-,-,-,-,-
2016-03-01,Yala 10A,1289.4166,36.64,-,-,189.7427,5.4478,-,-
2016-03-01,Yala U2,1289.4166,36.64,-,-,189.7427,5.4478,-,-
2016-03-01,Yala U3,1326.438,37.692,-,-,189.7427,5.4478,-,-
2016-03-01,Yungthong,-,-,-,-,189.7427,5.4478,-,-
2016-04-01,Arthit,-,-,1417.7178,40.52,224.2402,6.4206,-,-
2016-04-01,Baanpot,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Bauluang,1238.3065,35.328,-,-,-,-,-,-
2016-04-01,Benchamas,1418.287,40.428,-,-,108.6353,3.1049,-,-
2016-04-01,Benchamas North,1418.287,40.428,-,-,108.6353,3.1049,-,-
2016-04-01,Bongkot,-,-,1368.8215,38.9861,142.0163,4.0663,-,-
2016-04-01,Bongkot South,-,-,1368.8215,38.9861,230.488,6.5995,-,-
2016-04-01,Bung Maung,1149.0443,32.7874,-,-,-,-,-,-
2016-04-01,Bung Ya,1149.0443,32.7874,-,-,-,-,-,-
2016-04-01,Bung Ya Nongsa,1149.0443,32.7874,-,-,-,-,-,-
2016-04-01,Burapa,1233.7488,35.2044,-,-,28.0362,0.8013,-,-
2016-04-01,Chaba,-,-,-,-,108.6353,3.1049,-,-
2016-04-01,Dara,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Erawan,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Funan,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Gomin,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Jakrawan,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Jarmjuree North,1418.287,40.428,-,-,-,-,-,-
2016-04-01,Jasmine,1348.025,38.5281,-,-,-,-,-,-
2016-04-01,Kamphaengsaen,1121.9858,32.0153,-,-,-,-,-,-
2016-04-01,Kaphong,1417.3047,40.4,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Kaphong 10A,1417.3047,40.4,-,-,189.7427,5.4142,-,-
2016-04-01,Kaphong U3,1417.3047,40.4,-,-,189.7427,5.4142,-,-
2016-04-01,L33,1066.3479,30.4277,-,-,-,-,-,-
2016-04-01,L53A,1076.4094,30.7148,-,-,-,-,-,-
2016-04-01,L53D,1019.8603,29.1012,-,-,-,-,-,-
2016-04-01,L53G,1125.1924,32.1068,-,-,-,-,-,-
2016-04-01,Lanta,1418.287,40.428,-,-,108.6353,3.1105,-,-
2016-04-01,Maliwan,1418.287,40.428,-,-,108.6353,3.1049,-,-
2016-04-01,Manora,1213.062,34.5781,-,-,-,-,-,-
2016-04-01,Morakot,-,-,1415.6528,40.4344,274.4596,7.8316,-,-
2016-04-01,N Kung,1417.3047,40.4,-,-,189.7427,5.4142,-,-
2016-04-01,Na sanun East,1058.4907,30.2035,-,-,-,-,-,-
2016-04-01,NamPhong,-,-,-,-,104.4772,2.9915,-,-
2016-04-01,Nong Phuk Chi_A,1121.9858,32.0153,-,-,-,-,-,-
2016-04-01,Nong Phuk Chi_B,1121.9858,32.0153,-,-,-,-,-,-
2016-04-01,Nong Yao,1279.7982,36.5781,-,-,-,-,-,-
2016-04-01,North Pailin,-,-,1415.6528,40.4344,274.4596,7.8316,-,-
2016-04-01,Pailin,-,-,1415.6528,40.4344,274.4596,7.8316,-,-
2016-04-01,Pakarang,1417.3047,40.4,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Pakarang South,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Pladang,1417.3047,40.4,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Pladang_PLCPP2,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Plamuk,1417.3047,40.4,-,-,189.7427,5.4142,-,-
2016-04-01,platong,1417.3047,40.4,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Platong U3,1417.3047,40.4,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,POE Na sanun East,1058.4907,30.2035,-,-,-,-,-,-
2016-04-01,Rajapurek,-,-,-,-,108.6353,3.1049,-,-
2016-04-01,S Baanpot,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,S Gomin,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Sangkajai,1127.2426,32.1653,-,-,-,-,-,-
2016-04-01,Satun,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Sinphuhorm_E5N,-,-,1423.8941,40.6301,107.5274,3.0788,-,-
2016-04-01,Sinphuhorm_EU1,-,-,1423.8941,40.6301,107.5274,3.0788,-,-
2016-04-01,Sirikit,1300.3524,37.1049,-,-,51.1244,1.4638,13.9995,0.4008
2016-04-01,South Platong,1417.3047,40.4,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,South Satun,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,South Trat,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Surat,1417.3047,40.4,-,-,189.7427,5.4142,-,-
2016-04-01,Surin,1418.287,40.428,-,-,108.6353,3.1105,-,-
2016-04-01,SW Platong_U2,1417.3047,40.4,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,SW. platong,1417.3047,40.4,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Tantawan,-,-,-,-,108.6353,3.1049,-,-
2016-04-01,Trat 11A,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Trat U3,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,Uthong,1121.9858,32.0153,-,-,-,-,-,-
2016-04-01,Wang Phai Sung,1280.1382,36.5281,-,-,-,-,-,-
2016-04-01,WBEXT-3,1089.7792,31.0963,-,-,-,-,-,-
2016-04-01,West Jakrawan,-,-,1434.1028,40.9179,189.7427,5.4142,-,-
2016-04-01,wichain Buri_Sri Thep,1007.4998,28.7485,-,-,-,-,-,-
2016-04-01,Yala 10A,1417.3047,40.4,-,-,189.7427,5.4142,-,-
2016-04-01,Yala U2,1417.3047,40.4,-,-,189.7427,5.4142,-,-
2016-04-01,Yala U3,1417.3047,40.4,-,-,189.7427,5.4142,-,-
2016-04-01,Yungthong,-,-,-,-,189.7427,5.4142,-,-
2016-05-01,Arthit,-,-,1345.7038,37.7045,224.2402,6.356,-,-
2016-05-01,Baanpot,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Bauluang,1447.3518,40.569,-,-,-,-,-,-
2016-05-01,Benchamas,1565.7036,43.919,-,-,108.6353,3.0792,-,-
2016-05-01,Benchamas North,1565.7036,43.919,-,-,108.6353,3.0792,-,-
2016-05-01,Bongkot,-,-,-,-,142.0163,4.0254,-,-
2016-05-01,Bongkot South,-,-,-,-,230.488,6.5331,-,-
2016-05-01,Bung Maung,1342.2362,37.9151,-,-,-,-,-,-
2016-05-01,Bung Ya,1342.2362,37.9151,-,-,-,-,-,-
2016-05-01,Bung Ya Nongsa,1342.2362,37.9151,-,-,-,-,-,-
2016-05-01,Burapa,1427.1953,40.315,-,-,28.3209,0.8027,-,-
2016-05-01,Chaba,1653.5673,47.149,-,-,108.6353,3.0792,-,-
2016-05-01,Dara,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Erawan,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Funan,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Gomin,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Jakrawan,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Jarmjuree North,1565.7036,43.919,-,-,0,0,-,-
2016-05-01,Jasmine,1546.0689,43.7686,-,-,-,-,-,-
2016-05-01,Kamphaengsaen,1315.3987,37.157,-,-,-,-,-,-
2016-05-01,Kaphong,1630.9784,45.75,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Kaphong 10A,1630.9784,45.75,-,-,189.7427,5.3782,-,-
2016-05-01,Kaphong U3,1630.9784,45.75,-,-,189.7427,5.3782,-,-
2016-05-01,L33,1250.6111,35.3269,-,-,-,-,-,-
2016-05-01,L53A,1261.982,35.6481,-,-,-,-,-,-
2016-05-01,L53D,1208.4838,34.1369,-,-,-,-,-,-
2016-05-01,L53G,1313.356,37.0993,-,-,-,-,-,-
2016-05-01,Lanta,1565.7036,43.919,-,-,108.6353,3.0792,-,-
2016-05-01,Maliwan,1565.7036,43.919,-,-,108.6353,3.0792,-,-
2016-05-01,Manora,1400.3485,39.8186,-,-,-,-,-,-
2016-05-01,Morakot,-,-,1597.9417,44.8233,274.4596,7.7795,-,-
2016-05-01,N Kung,1630.9784,45.75,-,-,189.7427,5.3782,-,-
2016-05-01,N Trat-East,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Na sanun East,1247.1489,35.2291,-,-,-,-,-,-
2016-05-01,NamPhong,-,-,-,-,117.4195,3.2912,-,-
2016-05-01,Nong Phuk Chi_A,1315.3987,37.157,-,-,-,-,-,-
2016-05-01,Nong Phuk Chi_B,1315.3987,37.157,-,-,-,-,-,-
2016-05-01,Nong Yao,1471.7722,41.8186,-,-,-,-,-,-
2016-05-01,North Pailin,-,-,1597.9417,44.8233,274.4596,7.7795,-,-
2016-05-01,North West Moragot,-,-,1597.9417,44.8233,274.4596,7.7795,-,-
2016-05-01,Pailin,-,-,1597.9417,44.8233,274.4596,7.7795,-,-
2016-05-01,Pakarang,1630.9784,45.75,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Pakarang South,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Pladang,1630.9784,45.75,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Pladang_PLCPP2,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Plamuk,1630.9784,45.75,-,-,189.7427,5.3782,-,-
2016-05-01,platong,1630.9784,45.75,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Platong U3,1630.9784,45.75,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,POE Na sanun East,1247.1489,35.2291,-,-,-,-,-,-
2016-05-01,Rajapurek,-,-,-,-,108.6353,3.0792,-,-
2016-05-01,S Baanpot,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,S Gomin,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Sangkajai,1320.7088,37.307,-,-,-,-,-,-
2016-05-01,Satun,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Sinphuhorm_E5N,-,-,1605.6007,45.3545,108.2412,3.0681,-,-
2016-05-01,Sinphuhorm_EU1,-,-,1605.6007,45.3545,108.2412,3.0681,-,-
2016-05-01,Sirikit,1544.9429,43.6411,-,-,51.6419,1.4638,13.8165,0.3916
2016-05-01,South Platong,1630.9784,45.75,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,South Satun,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,South Trat,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Surat,1630.9784,45.75,-,-,189.7427,5.3782,-,-
2016-05-01,Surin,1565.7036,43.919,-,-,108.6353,3.0792,-,-
2016-05-01,SW Platong_U2,1630.9784,45.75,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,SW. platong,1630.9784,45.75,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Tantawan,-,-,-,-,108.6353,3.0792,-,-
2016-05-01,Trat 11A,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Trat U3,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,Uthong,1315.3987,37.157,-,-,-,-,-,-
2016-05-01,Wang Phai Sung,1478.6544,41.7686,-,-,-,-,-,-
2016-05-01,WBEXT-3,1276.3937,36.0552,-,-,-,-,-,-
2016-05-01,West Jakrawan,-,-,1615.0535,45.2111,189.7427,5.3782,-,-
2016-05-01,wichain Buri_Sri Thep,1192.3763,33.6819,-,-,-,-,-,-
2016-05-01,Yala 10A,1630.9784,45.75,-,-,189.7427,5.3782,-,-
2016-05-01,Yala U2,1630.9784,45.75,-,-,189.7427,5.3782,-,-
